pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-2795.620807,-8944.178671,19.720985]",1555,3114,1.552312,3.595831,89.171265,5.781613,46285.851563,44455.839844,24920.779297,23102.621094,21365.080078,21344.046875,0.000000,9.159609,0.723810,0.722222,
"[-3486.738622,-9206.552465,16.968456]",2605,350,3.062126,1.334065,198.973724,213.956534,78083.562500,80034.156250,56718.476563,58669.828125,21365.080078,21362.185547,0.000000,2.134824,0.523810,0.511111,
"[-3116.803911,-9249.093204,15.222577]",2775,1830,1.173762,0.533260,90.446709,329.218769,66972.757813,67287.343750,45607.667969,45922.433594,21365.080078,21364.617188,0.000000,0.289966,0.546032,0.546032,
"[-2900.510627,-8748.793931,21.877525]",774,2695,3.089402,1.094364,107.516724,285.114015,67248.750000,71147.132813,45883.660156,49782.726563,21365.080078,21363.130859,0.000000,1.271028,0.617460,0.598413,
"[-2692.812667,-8871.708084,20.306364]",1265,3526,4.897232,4.549410,157.151428,99.297255,72311.179688,65865.117188,50946.097656,44510.738281,21365.080078,21331.421875,0.000000,22.949406,0.588889,0.584127,
"[-2895.239275,-9463.478353,10.083032]",3632,2716,3.789889,3.870116,163.105011,149.408703,60358.898438,64544.019531,38993.816406,43187.957031,21365.080078,21340.718750,0.000000,15.343464,0.646032,0.557143,
"[-3121.370177,-8895.719220,22.450948]",1361,1811,1.110019,3.016566,60.527954,18.268516,95147.734375,92497.476563,73782.656250,71134.039063,21365.080078,21350.279297,0.000000,13.162052,0.284127,0.287302,
"[-3216.019474,-8995.563849,21.444072]",1761,1433,3.197640,1.741850,25.158228,291.411985,63317.242188,65365.425781,41952.160156,44002.375000,21365.080078,21360.140625,0.000000,2.915874,0.644444,0.647619,
"[-2951.746819,-8738.368928,21.759008]",732,2490,0.876086,1.387875,355.270782,38.636303,40342.644531,39024.343750,18977.564453,17661.210938,21365.080078,21361.947266,0.000000,1.182708,0.706349,0.709524,
"[-3293.142367,-8767.357163,21.548971]",848,1124,0.543070,1.181477,135.962036,215.589114,72326.015625,78727.382813,50960.957031,57362.925781,21365.080078,21362.808594,0.000000,1.651771,0.401587,0.411111,
"[-2818.049232,-9351.527269,11.583881]",3185,3025,3.527436,2.590030,313.981415,299.026408,38284.761719,39959.468750,16919.675781,18601.394531,21365.080078,21354.167969,0.000000,3.907888,0.720635,0.703175,
"[-3071.544155,-9499.965865,10.872429]",3778,2011,2.054524,1.881299,286.184021,264.175887,54245.359375,56253.527344,32880.277344,34891.277344,21365.080078,21359.322266,0.000000,2.920277,0.579365,0.579365,
"[-2813.717994,-8675.011811,19.167995]",479,3042,1.578692,1.403845,7.633817,133.890209,71694.562500,67133.093750,50329.468750,45769.175781,21365.080078,21361.873047,0.000000,2.041467,0.476190,0.506349,
"[-2691.033166,-9107.985740,16.159956]",2211,3533,3.061508,2.628897,300.276215,293.658460,72303.468750,75368.296875,50938.398438,54006.863281,21365.080078,21353.839844,0.000000,7.604334,0.528571,0.530159,
"[-3383.158246,-8988.535379,19.822328]",1733,764,0.495290,4.355487,296.630066,265.938755,80987.429688,88623.945313,59622.351563,67266.335938,21365.080078,21334.226563,0.000000,23.378313,0.455556,0.458730,
"[-2857.265400,-9132.837602,16.694292]",2310,2868,2.033978,1.054579,251.915359,174.115807,76779.398438,79712.671875,55414.316406,58348.046875,21365.080078,21363.269531,0.000000,1.357473,0.533333,0.498413,
"[-3260.036937,-8805.559756,20.303634]",1001,1257,0.445770,4.610832,251.978134,184.690970,85443.937500,87435.273438,64078.839844,66077.351563,21365.080078,21330.509766,0.000000,27.419720,0.358730,0.398413,
"[-3447.287426,-8945.153913,36.998163]",1559,508,2.898835,2.582718,331.192322,96.615158,68460.406250,65756.265625,47095.320313,44394.941406,21365.080078,21354.226563,0.000000,7.106274,0.506349,0.500000,
"[-2819.190798,-9538.101199,9.084788]",3931,3020,3.372994,3.320946,15.261461,150.766311,97387.132813,93326.000000,76022.054688,71962.515625,21365.080078,21347.142578,0.000000,16.359755,0.212698,0.211111,
"[-3482.642413,-9162.464789,17.925369]",2428,366,1.392950,1.150676,13.326085,69.809202,81466.875000,79192.437500,60101.796875,57827.882813,21365.080078,21362.927734,0.000000,1.636501,0.501587,0.501587,
"[-3009.261628,-9535.209102,10.270915]",3919,2260,0.789729,3.097189,5.891049,226.831116,51034.394531,55278.996094,29669.318359,33921.636719,21365.080078,21349.474609,0.000000,7.880688,0.590476,0.571429,
"[-2959.704210,-8873.255020,22.232505]",1272,2458,2.270381,3.762343,179.284683,209.967523,51358.128906,51231.914063,29993.048828,29878.789063,21365.080078,21342.056641,0.000000,11.068649,0.692063,0.692063,
"[-3191.240765,-8761.741113,21.359062]",826,1532,1.486127,3.711755,252.354980,77.069763,98295.867188,88790.429688,76930.781250,67427.242188,21365.080078,21342.671875,0.000000,20.535074,0.138095,0.185714,
"[-2813.885871,-8779.362732,20.569866]",896,3041,1.627705,3.799431,74.944221,123.124673,42216.492188,40400.070313,20851.414063,19049.207031,21365.080078,21341.601563,0.000000,9.272440,0.747619,0.746032,
"[-3436.979751,-8791.973623,17.521114]",946,549,2.848381,0.974064,132.371201,71.566567,98675.921875,92518.171875,77310.835938,71153.265625,21365.080078,21363.537109,0.000000,1.367147,0.119048,0.239683,
"[-2626.568232,-8795.269269,19.404108]",960,3791,1.078025,1.965378,70.347351,65.612815,67587.218750,65184.093750,46222.148438,43821.308594,21365.080078,21358.796875,0.000000,3.999682,0.617460,0.612698,
"[-2922.099665,-9356.336222,65.633607]",3204,2609,3.413330,3.420052,307.526581,204.773513,92892.773438,98564.210938,71527.703125,77201.289063,21365.080078,21346.054688,0.000000,16.867159,0.303175,0.269841,
"[-3151.856719,-9483.554892,35.913438]",3713,1690,3.658397,3.654487,347.185516,225.078206,62264.355469,68091.140625,40899.281250,46734.378906,21365.080078,21343.355469,0.000000,13.398747,0.649206,0.619048,
"[-3318.827614,-9354.015818,14.243682]",3195,1022,2.021986,1.973597,31.843952,42.921393,62711.835938,61872.296875,41346.761719,40509.792969,21365.080078,21358.744141,0.000000,3.759205,0.653968,0.650794,
"[-3140.206025,-8771.325390,20.816404]",864,1736,1.614113,3.928246,188.901260,98.616038,82253.359375,75627.023438,60888.273438,54267.531250,21365.080078,21339.980469,0.000000,19.509012,0.400000,0.400000,
"[-3396.554865,-8944.817623,19.910541]",1558,711,2.644051,2.030604,315.542175,208.436677,92911.593750,94762.687500,71546.492188,73398.484375,21365.080078,21358.369141,0.000000,5.834449,0.330159,0.330159,
"[-3423.549557,-9499.394171,13.256116]",3776,603,2.118464,2.546476,43.833206,348.191195,84792.398438,86879.804688,63427.324219,65516.902344,21365.080078,21354.529297,0.000000,8.368455,0.396825,0.400000,
"[-3330.209704,-9071.599115,19.739128]",2065,976,1.034393,2.497008,350.373505,1.769932,91310.312500,91108.656250,69945.234375,69745.023438,21365.080078,21354.937500,0.000000,8.688659,0.352381,0.349206,
"[-2798.709751,-9324.825809,11.984845]",3078,3102,4.963364,4.303746,344.657318,27.524217,85930.953125,81986.046875,64565.875000,60626.933594,21365.080078,21334.957031,0.000000,24.151709,0.387302,0.388889,
"[-3429.290965,-8878.635666,18.014331]",1293,580,3.524102,3.618081,142.725159,330.207398,56721.105469,81701.851563,35356.031250,60342.457031,21365.080078,21343.792969,0.000000,15.607965,0.700000,0.498413,
"[-3036.592074,-8873.423165,22.225240]",1272,2151,1.204990,4.953433,259.809937,241.270613,87500.468750,96963.882813,66135.382813,75606.062500,21365.080078,21325.181641,0.000000,32.614231,0.368254,0.371429,
"[-2743.545227,-9559.388384,9.112136]",4016,3323,1.036164,3.365612,27.195347,303.470673,91462.085938,99178.031250,70097.000000,77815.289063,21365.080078,21346.652344,0.000000,16.088005,0.355556,0.320635,
"[-3081.146745,-9166.836565,15.696969]",2446,1972,0.464953,2.365415,48.306072,81.896442,40747.316406,39053.250000,19382.238281,17693.791016,21365.080078,21355.980469,0.000000,3.479961,0.744444,0.742857,
"[-2745.492605,-8746.843447,18.212659]",766,3315,0.267408,0.286438,274.159851,26.444581,75616.890625,76364.289063,54251.812500,54999.253906,21365.080078,21364.945313,0.000000,0.095691,0.476190,0.465079,
"[-3181.470298,-9166.769307,16.396650]",2446,1571,2.499990,4.622092,357.385956,271.222005,60200.277344,70371.734375,38835.203125,49020.347656,21365.080078,21330.339844,0.000000,21.053591,0.703175,0.666667,
"[-2868.143858,-9249.933930,22.135040]",2778,2824,0.443016,2.312198,168.784302,118.217556,62081.707031,59257.996094,40716.625000,37896.531250,21365.080078,21356.380859,0.000000,5.080862,0.555556,0.550794,
"[-2678.173755,-8924.673826,18.940137]",1477,3584,4.640186,4.676088,250.027359,335.390231,44628.238281,48092.449219,23263.162109,26747.992188,21365.080078,21329.521484,0.000000,14.932586,0.712698,0.711111,
"[-2657.558406,-8968.425211,15.535073]",1652,3667,0.588574,1.853900,321.562408,15.292368,74744.242188,75241.203125,53379.160156,53877.773438,21365.080078,21359.490234,0.000000,3.947816,0.557143,0.538095,
"[-2793.304098,-8852.304126,122.969209]",1188,3124,3.501633,4.714741,309.637726,346.677157,66874.945313,71672.179688,45509.875000,50320.601563,21365.080078,21328.931641,0.000000,22.633190,0.511111,0.509524,
"[-3344.109955,-9352.670656,15.234606]",3189,921,1.461759,0.500668,75.621773,214.541129,69222.414063,69225.226563,47857.335938,47860.292969,21365.080078,21364.671875,0.000000,0.263202,0.561905,0.563492,
"[-3357.237971,-9006.964094,19.717067]",1806,868,1.820483,2.529641,238.934235,69.567695,80792.937500,76708.015625,59427.859375,55345.445313,21365.080078,21354.671875,0.000000,7.887872,0.512698,0.511111,
"[-2671.760837,-9456.348996,4.190054]",3604,3610,1.787492,0.835614,57.943020,119.512390,82559.773438,81168.734375,61194.695313,59803.921875,21365.080078,21363.941406,0.000000,0.876127,0.469841,0.471429,
"[-2764.395604,-9138.554540,17.312475]",2333,3239,0.372226,3.127394,155.767654,98.584504,82564.281250,77215.500000,61199.191406,55853.980469,21365.080078,21349.167969,0.000000,12.356676,0.465079,0.455556,
"[-2707.250126,-9451.708188,10.256891]",3585,3468,2.279848,4.862170,101.756760,128.840477,97332.828125,87812.851563,75967.757813,66451.164063,21365.080078,21326.636719,0.000000,35.037010,0.214286,0.212698,
"[-3050.290872,-9059.593547,19.180772]",2017,2096,0.709342,2.794072,227.384903,350.437026,56850.847656,57880.035156,35485.765625,36520.910156,21365.080078,21352.375000,0.000000,6.745420,0.703175,0.704762,
"[-2741.765726,-9551.989994,9.036914]",3987,3330,2.099900,1.213800,348.545990,335.744120,95603.398438,97027.140625,74238.320313,75662.304688,21365.080078,21362.683594,0.000000,2.152926,0.260317,0.255556,
"[-3232.605764,-8798.430399,20.697162]",972,1367,1.642361,4.048885,312.314697,289.775762,60593.800781,67687.718750,39228.726563,46333.503906,21365.080078,21338.414063,0.000000,15.797729,0.579365,0.593651,
"[-3316.846660,-8807.712015,19.500562]",1009,1030,3.120812,1.833300,263.612885,288.651309,98166.437500,100436.585938,76801.351563,79072.039063,21365.080078,21359.611328,0.000000,4.928936,0.155556,0.244444,
"[-3109.047974,-9324.859438,13.685217]",3078,1861,2.300193,3.838969,343.054504,174.482104,81252.445313,80457.671875,59887.359375,59098.328125,21365.080078,21341.109375,0.000000,18.231726,0.507937,0.507937,
"[-2803.813225,-8718.056986,22.953775]",651,3082,0.753366,3.657867,222.572220,133.829667,75224.078125,72236.140625,53859.003906,50877.371094,21365.080078,21343.316406,0.000000,15.450209,0.420635,0.417460,
"[-2879.492372,-9066.083952,18.094669]",2043,2779,0.402328,1.292243,217.584244,344.082072,66367.945313,67715.171875,45002.859375,46351.125000,21365.080078,21362.361328,0.000000,1.688917,0.550794,0.550794,
"[-3444.836415,-9263.049257,15.938749]",2831,518,0.832617,3.006343,284.042175,19.906614,82055.210938,79294.390625,60690.132813,57932.707031,21365.080078,21350.375000,0.000000,11.303059,0.474603,0.473016,
"[-3452.021569,-9356.100819,14.817870]",3203,489,1.952470,3.474768,304.252655,26.065122,69191.843750,67496.835938,47826.757813,46138.683594,21365.080078,21345.439453,0.000000,12.719858,0.614286,0.614286,
"[-3122.142414,-9195.253106,15.426964]",2560,1808,0.666755,3.588790,51.574841,292.457626,76535.500000,81647.398438,55170.417969,60288.265625,21365.080078,21344.132813,0.000000,15.008659,0.557143,0.557143,
"[-3446.112284,-8878.164860,18.748087]",1291,512,3.452024,3.680064,112.066673,167.129350,80285.429688,78797.859375,58920.351563,57437.898438,21365.080078,21343.054688,0.000000,16.905691,0.446032,0.431746,
"[-2859.212778,-9454.768431,9.932818]",3598,2860,1.026311,1.846534,29.594687,324.344583,71258.023438,85232.875000,49892.937500,63869.015625,21365.080078,21359.535156,0.000000,4.316346,0.585714,0.449206,
"[-2884.931601,-9019.036921,19.447338]",1855,2757,1.673659,2.639838,295.594879,257.328581,70829.632813,74332.937500,49464.539063,52971.703125,21365.080078,21353.742188,0.000000,7.503973,0.563492,0.565079,
"[-2772.420145,-9447.403670,10.119879]",3568,3207,4.572205,4.742840,93.842209,223.902060,92399.570313,99866.437500,71034.484375,78506.203125,21365.080078,21328.501953,0.000000,31.726221,0.344444,0.339683,
"[-3425.295482,-9281.713376,15.485473]",2905,596,4.931877,2.431427,285.840118,272.542784,70993.570313,75663.070313,49628.500000,54301.125000,21365.080078,21355.462891,0.000000,6.490602,0.606349,0.596825,
"[-3100.351923,-9236.784974,15.269107]",2726,1896,0.833041,1.652066,30.172312,163.708309,83243.492188,82619.789063,61878.410156,61255.691406,21365.080078,21360.642578,0.000000,3.446631,0.444444,0.447619,
"[-3348.609071,-9070.253953,19.633987]",2060,903,0.098046,0.344958,171.797653,263.314635,92074.789063,92999.429688,70709.726563,71634.351563,21365.080078,21364.886719,0.000000,0.167203,0.339683,0.339683,
"[-3194.464012,-8758.310951,21.428489]",812,1519,1.297993,1.886506,262.658417,293.466800,98397.750000,102364.976563,77032.656250,81000.367188,21365.080078,21359.291016,0.000000,5.317774,0.122222,0.171429,
"[-3145.544528,-9025.527326,20.550821]",1881,1715,1.125198,3.541634,117.203316,282.262837,81607.898438,90054.976563,60242.816406,68694.281250,21365.080078,21344.679688,0.000000,16.017851,0.444444,0.423810,
"[-3309.292176,-8949.290286,21.661140]",1576,1060,0.585255,1.199552,186.701706,79.837816,73746.296875,72684.265625,52381.210938,51319.894531,21365.080078,21362.742188,0.000000,1.637081,0.520635,0.507937,
"[-2997.543783,-9240.719572,15.363703]",2741,2307,2.325946,4.592142,292.396973,256.262317,75730.414063,85241.875000,54365.328125,63886.109375,21365.080078,21330.787109,0.000000,24.970819,0.563492,0.536508,
"[-2844.003083,-9445.285041,10.279409]",3560,2921,2.039566,4.889578,90.846992,133.692449,75878.656250,73016.226563,54513.578125,51661.347656,21365.080078,21326.208984,0.000000,28.678520,0.555556,0.523810,
"[-2928.411856,-8957.394885,20.529625]",1608,2583,3.016237,0.957898,103.428337,146.963954,50892.687500,49962.210938,29527.603516,28597.910156,21365.080078,21363.587891,0.000000,0.711227,0.704762,0.704762,
"[-3123.183254,-9056.499675,19.112714]",2005,1804,1.519538,2.254557,224.050308,134.817608,86241.687500,80994.320313,64876.617188,59630.984375,21365.080078,21356.810547,0.000000,6.513433,0.417460,0.441270,
"[-3300.528974,-8747.650544,151.620691]",769,1095,4.069870,3.087301,231.276871,167.592146,78686.960938,80613.976563,57321.886719,59252.683594,21365.080078,21349.574219,0.000000,11.718996,0.504762,0.479365,
"[-2899.604089,-8700.368110,20.382318]",580,2699,0.565328,3.600131,52.935173,6.639264,86269.187500,85704.023438,64904.105469,64342.734375,21365.080078,21343.998047,0.000000,17.288122,0.253968,0.241270,
"[-2901.987948,-8705.580611,20.525484]",601,2689,1.785601,2.357775,211.714066,162.873954,83899.242188,86725.234375,62534.164063,65361.777344,21365.080078,21356.037109,0.000000,7.421941,0.284127,0.250794,
"[-3441.008810,-9284.739990,15.638892]",2918,533,4.059849,1.474326,228.566833,15.965578,48420.406250,71055.546875,27055.324219,49691.621094,21365.080078,21361.544922,0.000000,2.389739,0.747619,0.573016,
"[-3129.226841,-9113.198241,16.522659]",2231,1780,1.118865,1.781254,207.796326,243.163287,78260.179688,80525.335938,56895.085938,59161.671875,21365.080078,21359.916016,0.000000,3.752328,0.515873,0.520635,
"[-3289.381912,-8782.591120,21.268291]",909,1139,1.309486,1.987875,70.887741,152.910580,96524.140625,94144.164063,75159.054688,72779.703125,21365.080078,21358.648438,0.000000,5.815083,0.223810,0.220635,
"[-2562.136873,-9038.474508,14.086718]",1932,4048,0.551583,1.705937,292.305725,38.225289,75797.000000,74542.500000,54431.914063,53178.777344,21365.080078,21360.347656,0.000000,3.370934,0.547619,0.547619,
"[-2848.804377,-9293.987976,12.959736]",2955,2902,1.187080,0.962152,275.754272,334.828697,51072.703125,51873.898438,29707.623047,30509.597656,21365.080078,21363.574219,0.000000,0.719269,0.700000,0.701587,
"[-3276.052444,-8847.865092,19.755874]",1170,1193,2.282027,3.887748,23.616659,357.031409,82146.507813,83079.117188,60781.429688,61719.148438,21365.080078,21340.496094,0.000000,19.468800,0.476190,0.409524,
"[-3046.295389,-9535.814424,10.402803]",3922,2112,1.371705,1.102463,92.893570,356.201573,44882.378906,47077.765625,23517.292969,25713.794922,21365.080078,21363.101563,0.000000,0.870370,0.715873,0.658730,
"[-3274.407245,-8886.168572,21.538799]",1323,1199,3.267413,3.479759,117.998283,346.601789,75301.625000,77623.828125,53936.558594,56264.617188,21365.080078,21345.384766,0.000000,13.827355,0.530159,0.533333,
"[-3130.502710,-9527.844341,10.507331]",3890,1775,2.584310,3.395464,88.518044,166.079736,73563.335938,74376.203125,52198.250000,53016.964844,21365.080078,21346.328125,0.000000,12.909081,0.452381,0.458730,
"[-3485.362027,-9489.439974,37.539327]",3736,355,3.334775,2.237116,195.774597,247.134991,97870.648438,102955.953125,76505.578125,81591.570313,21365.080078,21356.939453,0.000000,7.459319,0.182540,0.182540,
"[-3130.804889,-8655.506966,25.598646]",401,1774,3.452261,2.941064,190.138519,69.954687,68028.335938,64366.507813,46663.257813,43006.437500,21365.080078,21351.009766,0.000000,9.063111,0.520635,0.501587,
"[-2563.748496,-9287.161281,10.676362]",2927,4042,1.836152,2.527986,192.549515,186.918821,94043.859375,96886.179688,72678.773438,75522.125000,21365.080078,21354.683594,0.000000,9.371500,0.309524,0.249206,
"[-2896.615870,-8672.792294,19.862285]",470,2710,1.764552,3.931236,80.157440,339.444382,91229.640625,93460.250000,69864.562500,72098.796875,21365.080078,21339.943359,0.000000,21.522926,0.295238,0.250794,
"[-3225.655639,-8907.018579,40.505170]",1407,1394,1.663872,1.904736,111.396210,59.975847,96578.914063,92471.101563,75213.843750,71106.601563,21365.080078,21359.177734,0.000000,5.332509,0.239683,0.242857,
"[-3212.561199,-8771.930713,21.221792]",866,1447,0.786934,0.356117,261.985779,147.586213,97599.335938,97012.054688,76234.257813,75647.000000,21365.080078,21364.875000,0.000000,0.188253,0.174603,0.200000,
"[-2661.150983,-9296.644671,12.721705]",2965,3652,1.651167,1.568135,276.878387,249.165627,61717.625000,61191.484375,40352.542969,39828.183594,21365.080078,21361.082031,0.000000,2.223377,0.663492,0.682540,
"[-2727.731173,-9415.960515,10.350389]",3442,3386,0.703193,4.487888,122.052574,211.600077,95688.671875,101796.367188,74323.601563,80434.359375,21365.080078,21332.326172,0.000000,29.687695,0.269841,0.220635,
"[-3031.085694,-9511.433368,10.740308]",3824,2173,0.871991,2.080881,333.046417,183.977206,41414.574219,42645.917969,20049.501953,21285.156250,21365.080078,21358.035156,0.000000,2.727903,0.704762,0.707937,
"[-2798.105393,-9146.726397,17.193355]",2365,3105,0.508788,2.528566,68.980164,218.546576,74245.992188,77189.734375,52880.906250,55827.785156,21365.080078,21354.677734,0.000000,7.267353,0.555556,0.544444,
"[-3126.070746,-8769.173132,20.848264]",855,1793,1.132082,4.851307,103.411201,269.777352,88934.164063,98940.976563,67569.085938,77582.273438,21365.080078,21326.810547,0.000000,31.897041,0.352381,0.358730,
"[-2924.080618,-8824.862827,22.387691]",1078,2601,2.516839,2.297249,170.511520,37.672124,81075.843750,78535.085938,59710.757813,57172.078125,21365.080078,21356.494141,0.000000,6.515899,0.509524,0.509524,
"[-3412.436071,-8983.053845,19.775055]",1711,647,0.287018,1.984796,118.482491,116.344949,78630.335938,78665.265625,57265.257813,57301.652344,21365.080078,21358.671875,0.000000,4.933796,0.479365,0.431746,
"[-3325.609862,-8798.194996,15.377525]",971,995,3.554916,2.552218,45.819115,357.747891,65581.187500,64865.289063,44216.117188,43504.304688,21365.080078,21354.484375,0.000000,6.497652,0.652381,0.647619,
"[-3391.082061,-8935.266975,19.866356]",1520,733,1.179558,0.335163,10.568793,67.002053,94569.476563,94230.320313,73204.390625,72865.265625,21365.080078,21364.896484,0.000000,0.162415,0.295238,0.280952,
"[-3464.142320,-8718.595051,39.404024]",653,440,2.996541,4.104131,255.385010,267.506297,75730.414063,82154.320313,54365.328125,60797.214844,21365.080078,21337.683594,0.000000,19.420109,0.563492,0.563492,
"[-3358.345962,-9076.273552,19.618890]",2084,864,0.498157,1.015067,123.620346,257.170790,85108.140625,85382.710938,63743.046875,64017.992188,21365.080078,21363.402344,0.000000,1.311206,0.426984,0.449206,
"[-2658.935001,-9130.853489,16.069763]",2302,3661,3.324897,2.346193,274.789185,203.998802,59715.460938,58523.890625,38350.382813,37162.914063,21365.080078,21356.125000,0.000000,4.858174,0.630159,0.642857,
"[-3100.654102,-8927.095117,22.496561]",1487,1894,1.967880,0.959567,314.919037,358.459252,92026.296875,92236.109375,70661.203125,70871.234375,21365.080078,21363.580078,0.000000,1.294820,0.349206,0.338095,
"[-3434.226561,-8959.076337,19.684120]",1615,560,0.365096,0.449918,247.972473,58.480356,67311.164063,67955.796875,45946.085938,46590.839844,21365.080078,21364.751953,0.000000,0.210806,0.566667,0.560317,
"[-3436.778298,-9020.382083,32.567987]",1860,550,0.641910,2.419383,180.292618,337.089096,76405.945313,77762.867188,55040.871094,56400.578125,21365.080078,21355.554688,0.000000,6.735998,0.347619,0.363492,
"[-3063.452463,-8757.234821,20.903717]",808,2043,2.393861,4.801535,67.130585,118.281332,93965.750000,84328.703125,72600.664063,62968.121094,21365.080078,21327.591797,0.000000,32.989563,0.312698,0.312698,
"[-3232.706491,-9047.386204,49.714197]",1968,1366,2.685682,0.887517,308.876648,352.517953,93708.421875,94379.375000,72343.343750,73014.460938,21365.080078,21363.798828,0.000000,1.126092,0.265079,0.268254,
"[-3045.086672,-8886.874782,22.122200]",1326,2117,3.331585,3.502981,163.140808,220.990209,79655.578125,84483.000000,58290.507813,63123.074219,21365.080078,21345.121094,0.000000,14.800798,0.441270,0.446032,
"[-3208.565716,-9247.613526,52.762983]",2769,1463,3.022059,3.115573,19.811029,260.721984,73626.507813,87388.000000,52261.429688,66026.593750,21365.080078,21349.287109,0.000000,12.107943,0.409524,0.342857,
"[-3462.396395,-9274.516760,16.767391]",2877,447,1.609670,2.156716,234.927063,358.130219,91658.703125,92150.851563,70293.625000,70786.835938,21365.080078,21357.515625,0.000000,6.496796,0.342857,0.347619,
"[-3001.505690,-9110.440660,25.800237]",2220,2291,1.200953,3.522695,97.715042,75.358323,51177.992188,49373.523438,29812.910156,28018.666016,21365.080078,21344.894531,0.000000,9.962581,0.715873,0.706349,
"[-3131.375672,-9498.183525,10.804783]",3771,1771,0.870734,1.866735,311.346924,181.787352,74855.937500,76575.007813,53490.867188,55211.589844,21365.080078,21359.410156,0.000000,4.005430,0.509524,0.482540,
"[-3262.085042,-9156.142529,18.229860]",2403,1249,2.644796,4.077346,249.339569,259.210039,60087.164063,64560.648438,38722.078125,43207.394531,21365.080078,21338.044922,0.000000,15.208213,0.704762,0.704762,
"[-3101.493489,-9174.604874,15.732121]",2477,1891,1.604092,1.876295,244.723892,307.982556,62754.085938,65109.648438,41389.000000,43746.875000,21365.080078,21359.353516,0.000000,3.420718,0.638095,0.619048,
"[-3366.336928,-9007.535788,19.724699]",1809,832,0.887071,1.279491,296.451416,166.914863,80286.156250,79483.281250,58921.089844,58118.875000,21365.080078,21362.416016,0.000000,2.001805,0.507937,0.507937,
"[-2942.950042,-8815.782985,21.969839]",1042,2525,1.007340,4.154637,165.449722,69.098734,66225.007813,61865.921875,44859.941406,40511.375000,21365.080078,21337.007813,0.000000,17.539845,0.636508,0.631746,
"[-3402.732755,-9473.667953,13.412713]",3673,686,2.690105,3.121337,234.324295,222.457143,89789.140625,93411.773438,68424.062500,72049.257813,21365.080078,21349.228516,0.000000,13.285010,0.384127,0.387302,
"[-3478.109722,-8765.272163,39.054159]",840,385,1.759880,2.274202,314.346069,268.449908,94617.742188,98472.804688,73252.679688,77108.789063,21365.080078,21356.664063,0.000000,7.358730,0.271429,0.312698,
"[-2949.833017,-8792.612574,21.978757]",949,2498,3.962346,3.684933,249.638855,283.093307,88687.656250,96844.625000,67322.570313,75483.101563,21365.080078,21342.996094,0.000000,18.530169,0.382540,0.357143,
"[-3085.377256,-8764.969501,20.927724]",838,1955,1.784721,4.679831,65.180153,156.580325,71625.601563,72712.757813,50260.519531,51358.027344,21365.080078,21329.462891,0.000000,25.269096,0.588889,0.547619,
"[-2929.889177,-9467.345693,10.184760]",3648,2577,2.662700,2.127882,259.089630,30.242507,66623.195313,66371.734375,45258.117188,45009.421875,21365.080078,21357.714844,0.000000,4.596870,0.534921,0.531746,
"[-3278.167700,-8771.157245,21.437044]",863,1184,0.907586,2.569410,143.055603,152.532836,83083.890625,82827.304688,61718.820313,61464.449219,21365.080078,21354.341797,0.000000,8.512409,0.350794,0.395238,
"[-3188.386849,-9372.545421,12.725904]",3269,1543,1.695587,2.089555,163.739319,209.828690,54557.574219,62102.125000,33192.492188,40740.042969,21365.080078,21357.976563,0.000000,4.104508,0.695238,0.636508,
"[-3401.221858,-9068.505243,19.641561]",2053,692,1.783318,2.529703,42.999149,38.877340,83439.304688,81175.656250,62074.230469,59812.843750,21365.080078,21354.671875,0.000000,8.137218,0.447619,0.446032,
"[-3388.060267,-8786.895637,17.396644]",926,745,3.198079,1.718224,217.559357,211.633003,53596.933594,62982.847656,32231.855469,41619.753906,21365.080078,21360.279297,0.000000,2.820980,0.631746,0.558730,
"[-3283.405476,-8825.501779,19.721241]",1081,1163,4.616445,3.469976,73.222008,149.819115,96631.695313,91996.984375,75266.617188,70633.867188,21365.080078,21345.496094,0.000000,17.629536,0.238095,0.250794,
"[-3285.050675,-8778.219344,21.337938]",891,1157,1.908977,1.065002,277.847717,269.190385,97731.156250,99448.773438,76366.062500,78083.867188,21365.080078,21363.236328,0.000000,1.673809,0.146032,0.219048,
"[-2923.979892,-8687.151896,20.125295]",527,2601,2.376031,3.648961,227.037827,85.901347,88017.609375,80104.718750,66652.523438,58743.406250,21365.080078,21343.419922,0.000000,17.899323,0.225397,0.230159,
"[-2877.007786,-8780.136200,21.348720]",899,2789,0.782780,0.553162,351.684387,262.080120,59291.234375,59516.546875,37926.156250,38151.695313,21365.080078,21364.585938,0.000000,0.274094,0.606349,0.611111,
"[-2682.807172,-9309.625481,12.284202]",3017,3566,2.337552,2.970880,248.492157,168.410546,74536.882813,72689.320313,53171.792969,51328.582031,21365.080078,21350.722656,0.000000,10.014244,0.549206,0.550794,
"[-3061.169330,-9459.341981,11.156525]",3616,2052,1.622932,4.455032,278.188477,5.909650,50892.687500,52748.898438,29527.603516,31400.718750,21365.080078,21332.802734,0.000000,15.376693,0.704762,0.704762,
"[-3042.467784,-9351.729043,13.070706]",3186,2127,2.288683,2.072481,167.284943,212.105929,51387.867188,53517.187500,30022.779297,32155.732422,21365.080078,21358.091797,0.000000,3.367314,0.701587,0.690476,
