pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-3357.607301,-8880.754296,18.595893]",1302,867,3.237433,4.216277,74.353958,56.783343,2061767.375000,1993042.125000,1707064.625000,1638263.375000,354702.187500,354222.031250,0.000000,556.685242,0.280240,0.295087,
"[-3430.298229,-8957.764805,19.700742]",1610,576,0.710519,1.436129,257.105103,224.641410,1781188.625000,1785090.750000,1426486.625000,1430388.750000,354702.187500,354646.343750,0.000000,55.929371,0.437991,0.439629,
"[-3263.394486,-8644.241237,10.882871]",356,1243,2.495018,1.254773,196.293091,199.698313,1333253.125000,1364506.375000,978551.062500,1009814.437500,354702.187500,354659.625000,0.000000,32.883842,0.637555,0.627838,
"[-3196.881447,-8744.354898,21.608989]",756,1509,0.949418,3.383000,272.678314,1.054968,2004902.750000,2004334.000000,1650200.750000,1649593.125000,354702.187500,354393.031250,0.000000,349.241547,0.301419,0.306223,
"[-3359.957585,-9271.658292,16.184524]",2865,857,1.801036,0.832626,46.956554,258.544044,1060564.500000,1119603.625000,705862.250000,764908.250000,354702.187500,354683.156250,0.000000,11.775389,0.695633,0.672271,
"[-2666.590212,-9468.186419,4.807464]",3651,3631,0.289541,3.753128,202.233109,228.313131,1920398.625000,2022125.250000,1565697.375000,1667380.750000,354702.187500,354321.656250,0.000000,422.960938,0.403930,0.377402,
"[-2871.199227,-9315.174273,20.175045]",3039,2812,2.030450,2.549056,246.675537,278.580774,1793136.250000,1835955.125000,1438434.375000,1481249.500000,354702.187500,354526.625000,0.000000,178.548431,0.396179,0.387445,
"[-2873.952417,-9436.373344,29.686178]",3524,2801,3.899423,1.499095,155.461975,43.473557,2058279.500000,2052785.375000,1703578.125000,1698073.500000,354702.187500,354641.437500,0.000000,71.155235,0.284716,0.267140,
"[-2687.642042,-9158.261159,15.538823]",2412,3546,1.871226,3.406569,200.863281,336.426881,1826565.250000,1826604.500000,1471863.375000,1471893.875000,354702.187500,354388.718750,0.000000,321.111755,0.419869,0.421397,
"[-2647.385033,-9569.779758,8.738462]",4058,3707,1.140427,3.175070,20.546408,185.761155,2145786.250000,2143014.000000,1791084.125000,1788254.875000,354702.187500,354430.031250,0.000000,329.205048,0.183406,0.187991,
"[-2890.673009,-9342.279282,13.068017]",3148,2734,1.220752,2.093661,213.827332,179.550988,1102364.125000,1136713.375000,747661.750000,782053.125000,354702.187500,354583.781250,0.000000,76.434235,0.702293,0.687336,
"[-2969.844007,-8793.251526,21.849802]",952,2418,0.638822,0.336677,120.012329,229.763026,2089453.875000,2099774.500000,1734751.750000,1745070.625000,354702.187500,354699.062500,0.000000,3.616335,0.275764,0.269105,
"[-3015.674546,-9273.608776,14.366132]",2873,2234,1.567874,0.715115,176.584305,9.970048,1801951.000000,1800104.750000,1447249.250000,1445402.750000,354702.187500,354688.406250,0.000000,14.026710,0.462773,0.462882,
"[-2802.302328,-8694.785688,23.467981]",558,3088,2.047452,3.195456,44.917862,230.022735,1771052.500000,1844093.000000,1416350.500000,1489388.625000,354702.187500,354426.406250,0.000000,277.634918,0.393668,0.392031,
"[-3101.963546,-9533.998456,10.668961]",3915,1889,0.785213,4.436217,357.002502,218.267030,2015309.500000,2059905.375000,1660606.625000,1705130.750000,354702.187500,354170.687500,0.000000,603.647827,0.240830,0.240939,
"[-3230.188329,-9446.058509,11.745250]",3563,1376,4.455031,0.349153,269.213806,138.040434,1704628.875000,1740655.000000,1349926.375000,1385952.750000,354702.187500,354698.906250,0.000000,3.237036,0.492140,0.473253,
"[-2787.226935,-9088.413637,17.328315]",2132,3148,2.717392,2.099433,16.069374,19.453377,2075477.125000,2067589.625000,1720775.500000,1712868.000000,354702.187500,354583.125000,0.000000,139.735825,0.289520,0.284170,
"[-2602.226004,-9156.411562,14.238903]",2404,3888,1.334126,4.471653,162.577118,108.063672,1925542.500000,1815063.625000,1570838.875000,1460330.625000,354702.187500,354162.031250,0.000000,571.181641,0.345087,0.384061,
"[-3227.636592,-8768.635067,21.313539]",853,1386,1.308557,2.397275,276.441101,209.944042,2114466.500000,2134739.750000,1759765.750000,1780008.375000,354702.187500,354546.781250,0.000000,185.160904,0.244432,0.243996,
"[-2624.184372,-8894.979381,15.691376]",1359,3800,2.363780,2.471619,54.332912,183.124943,2028902.125000,2021505.875000,1674199.375000,1666779.750000,354702.187500,354537.156250,0.000000,188.991425,0.337882,0.336900,
"[-3115.024410,-9046.242817,19.114402]",1964,1837,1.090058,1.044874,73.723251,353.979269,1986958.750000,1979097.250000,1632256.375000,1624390.750000,354702.187500,354672.718750,0.000000,32.958912,0.362991,0.367795,
"[-3236.970578,-9118.814291,18.648212]",2254,1349,3.494899,1.606193,257.430145,90.601024,2103497.250000,2075935.625000,1748795.125000,1721220.750000,354702.187500,354632.250000,0.000000,82.701721,0.252620,0.257860,
"[-2748.581550,-9569.611613,9.097270]",4057,3303,2.143401,3.489174,249.031464,193.120933,2147405.750000,2163869.250000,1792702.875000,1809097.750000,354702.187500,354373.312500,0.000000,399.085175,0.202293,0.196725,
"[-2937.175058,-9003.870223,19.463764]",1794,2548,1.666605,3.226875,67.941223,61.242479,1329993.625000,1333788.875000,975292.000000,979154.187500,354702.187500,354420.718750,0.000000,213.749252,0.624127,0.615721,
"[-3011.376883,-9095.610252,18.575035]",2161,2251,0.658385,2.986176,261.716583,67.064972,1629498.250000,1603155.875000,1274795.750000,1248472.250000,354702.187500,354461.312500,0.000000,221.677856,0.506550,0.503930,
"[-2976.491953,-8732.820136,21.330309]",710,2391,1.256738,1.842025,167.614380,151.097334,2084390.375000,2074713.625000,1729688.125000,1719994.625000,354702.187500,354610.312500,0.000000,108.126854,0.271070,0.264520,
"[-2771.278579,-8665.494792,20.143615]",441,3212,1.691058,1.593458,32.258266,267.554717,1508231.125000,1545769.875000,1153529.750000,1191077.125000,354702.187500,354633.437500,0.000000,59.000969,0.538100,0.529913,
"[-3154.979240,-8699.863674,21.079107]",578,1677,1.706236,4.139402,149.950470,66.873739,1421388.875000,1379018.875000,1066686.750000,1024406.250000,354702.187500,354239.500000,0.000000,374.082062,0.617358,0.612009,
"[-3154.710636,-9554.411285,10.903711]",3996,1678,3.172148,3.823200,267.254608,247.841319,2069859.000000,2131669.500000,1715156.750000,1776901.000000,354702.187500,354307.406250,0.000000,460.872314,0.229476,0.225655,
"[-3372.011185,-8949.626576,19.745178]",1577,809,1.589123,4.473823,219.918289,338.929601,2160744.000000,2179365.750000,1806042.375000,1824546.500000,354702.187500,354161.562500,0.000000,656.732971,0.208843,0.218013,
"[-2947.482732,-8692.868833,20.271555]",550,2507,2.701954,3.256448,76.425140,128.243588,1931777.125000,1884457.375000,1577075.125000,1529727.000000,354702.187500,354415.843750,0.000000,313.860718,0.348472,0.337773,
"[-2945.300326,-9004.744578,19.507026]",1798,2516,0.835867,4.119489,101.561134,229.038406,1390484.125000,1416552.625000,1035782.062500,1061946.625000,354702.187500,354243.625000,0.000000,362.224457,0.610808,0.604258,
"[-3072.249241,-8898.947608,22.113130]",1374,2008,2.270673,3.699137,132.553452,267.129107,2017039.625000,2073264.250000,1662337.125000,1718512.250000,354702.187500,354332.375000,0.000000,420.199646,0.321507,0.325546,
"[-3484.186885,-8699.090206,12.336490]",575,360,2.397805,2.788224,12.937498,355.308262,914163.500000,929112.750000,559461.062500,574508.562500,354702.187500,354492.062500,0.000000,111.305862,0.732205,0.729803,
"[-3181.335996,-8816.421937,21.408603]",1044,1572,3.719749,3.222311,60.870293,15.671515,1634945.000000,1651995.125000,1280243.250000,1297310.750000,354702.187500,354421.687500,0.000000,262.245667,0.547162,0.536900,
"[-2740.086952,-9398.002606,9.683265]",3371,3337,0.518241,2.261608,107.107170,238.230708,2124058.750000,2171069.750000,1769358.000000,1816340.250000,354702.187500,354563.906250,0.000000,166.320816,0.253821,0.237227,
"[-3309.292176,-8977.370537,21.670482]",1688,1060,0.978176,0.392043,332.971222,59.739381,1945757.125000,1926221.750000,1591055.125000,1571520.250000,354702.187500,354698.093750,0.000000,4.525355,0.326201,0.341376,
"[-3249.662112,-9557.572415,11.003090]",4009,1298,0.978317,3.501452,56.380928,73.504256,2125958.000000,2058236.375000,1771256.500000,1703468.750000,354702.187500,354371.062500,0.000000,397.050873,0.209934,0.216157,
"[-3409.044946,-8923.664955,19.775409]",1473,661,0.277697,2.478244,258.950958,281.946809,2140528.750000,2181013.750000,1785827.000000,1826277.750000,354702.187500,354536.093750,0.000000,199.841476,0.229476,0.240284,
"[-2640.871389,-8952.653190,15.527762]",1589,3733,1.157754,2.295282,270.415039,48.221837,1923146.500000,1910849.625000,1568444.875000,1556134.250000,354702.187500,354559.812500,0.000000,155.334381,0.398908,0.391266,
"[-3388.396022,-8980.666183,19.842435]",1701,743,0.356727,0.989892,3.697319,3.924544,2115035.000000,2111383.250000,1760331.875000,1756675.375000,354702.187500,354675.656250,0.000000,31.500704,0.260699,0.262991,
"[-3064.291850,-8884.352604,22.123308]",1316,2040,2.011521,2.119978,272.539825,154.713122,2116470.750000,2105657.000000,1761769.750000,1750931.250000,354702.187500,354580.656250,0.000000,144.947784,0.252838,0.252838,
"[-2826.946736,-9059.358143,18.306076]",2016,2989,2.263436,4.941378,8.764345,21.263381,1347519.750000,1350745.125000,992816.625000,996185.000000,354702.187500,354042.812500,0.000000,517.027222,0.596397,0.575655,
"[-2593.932859,-9331.787021,9.973158]",3106,3921,1.375904,4.871890,324.441956,34.637480,1540354.500000,1535340.125000,1185651.125000,1180715.125000,354702.187500,354061.281250,0.000000,563.306946,0.535917,0.536354,
"[-3209.808009,-8847.898721,20.823478]",1170,1458,1.585253,0.667620,151.605103,8.629207,2078109.125000,2078959.250000,1723408.000000,1724253.750000,354702.187500,354690.031250,0.000000,14.136429,0.268341,0.272489,
"[-2884.730148,-9207.124158,23.432090]",2607,2758,1.453766,1.350277,116.803848,130.656065,1514654.500000,1519788.500000,1159951.500000,1165092.500000,354702.187500,354652.593750,0.000000,42.585228,0.501310,0.495415,
"[-2734.916327,-9550.543945,8.894009]",3981,3357,1.010932,3.431457,342.227020,284.905822,2169667.750000,2233880.750000,1814965.375000,1879107.875000,354702.187500,354384.156250,0.000000,389.359161,0.174345,0.175437,
"[-3076.983384,-9541.161442,10.636505]",3943,1989,1.576883,2.892731,150.567917,175.204930,1955606.625000,1939587.750000,1600903.875000,1584864.500000,354702.187500,354476.156250,0.000000,247.345154,0.276638,0.278057,
"[-3313.153357,-9060.299757,21.504919]",2020,1044,0.805864,0.828747,2.020452,33.912761,1504983.000000,1500509.750000,1150280.500000,1145810.375000,354702.187500,354683.343750,0.000000,15.829555,0.540066,0.540830,
"[-3305.934627,-8837.036540,19.572746]",1127,1073,2.359676,1.811753,335.287842,123.456857,1917697.625000,1929582.000000,1562997.000000,1574869.500000,354702.187500,354613.531250,0.000000,98.163818,0.385590,0.352293,
"[-2671.190053,-9470.305049,4.796418]",3660,3612,0.278071,3.857381,341.524109,234.358314,1960236.750000,2048832.375000,1605535.000000,1694079.250000,354702.187500,354300.218750,0.000000,452.265656,0.396616,0.374236,
"[-3117.979053,-9373.688808,12.666531]",3273,1825,1.035769,1.572202,45.760822,107.498306,1414084.750000,1578969.625000,1059382.500000,1224275.000000,354702.187500,354635.343750,0.000000,60.093700,0.614083,0.533406,
"[-2941.069815,-8643.804059,19.405695]",354,2533,3.310834,1.540902,175.306015,246.394290,1917621.375000,1977433.875000,1562919.125000,1622725.000000,354702.187500,354637.937500,0.000000,70.740547,0.399672,0.383734,
"[-2582.852948,-9421.778340,9.016638]",3466,3966,1.691858,2.873866,168.273926,269.267542,1649915.375000,1661852.125000,1295213.750000,1307167.625000,354702.187500,354479.156250,0.000000,206.109238,0.546834,0.545087,
"[-3278.335577,-8811.074919,19.946531]",1023,1184,2.166327,1.328167,190.711044,239.614111,2164269.000000,2182593.750000,1809567.125000,1827878.500000,354702.187500,354654.281250,0.000000,58.041866,0.184170,0.201092,
"[-3304.457306,-8970.073034,21.641178]",1659,1079,0.095376,4.904390,16.337671,298.618038,1909382.625000,1959287.375000,1554679.875000,1604535.625000,354702.187500,354052.718750,0.000000,698.644287,0.381004,0.388646,
"[-3265.140411,-8960.017950,21.689231]",1619,1236,1.297256,0.374559,50.982571,299.061255,1262350.125000,1309027.125000,907648.500000,954326.000000,354702.187500,354698.468750,0.000000,2.794420,0.677948,0.656550,
"[-3356.029253,-8682.309313,11.132128]",508,873,2.870454,1.042046,204.443588,320.273875,1409101.375000,1426040.625000,1054398.875000,1071344.250000,354702.187500,354672.812500,0.000000,23.528109,0.617795,0.612882,
"[-3202.522129,-9112.929209,22.024168]",2230,1487,3.977350,4.804439,85.215538,127.927227,2095459.875000,2026824.125000,1740757.000000,1672009.500000,354702.187500,354079.000000,0.000000,736.180237,0.263865,0.267686,
"[-2797.769638,-9110.911466,17.420654]",2222,3106,0.295748,2.360647,350.803955,72.093727,1312707.250000,1332756.250000,958005.062500,978090.312500,354702.187500,354551.687500,0.000000,114.044128,0.681441,0.669105,
"[-2976.760557,-9390.032523,9.817875]",3339,2390,2.332805,2.611143,93.636703,86.061313,1687099.750000,1676791.375000,1332396.375000,1322097.000000,354702.187500,354518.000000,0.000000,176.833450,0.532969,0.525764,
"[-2760.131517,-9430.656407,10.212447]",3501,3256,2.050270,3.998616,320.451019,210.327527,1960036.125000,1996573.000000,1605334.750000,1641823.250000,354702.187500,354270.375000,0.000000,479.866791,0.343122,0.341048,
"[-3339.006481,-8722.361504,21.676937]",668,941,1.769285,3.921372,260.101471,143.535871,1299179.375000,1299900.250000,944478.125000,945307.250000,354702.187500,354286.968750,0.000000,306.114716,0.653057,0.650109,
"[-3001.774294,-9089.926944,18.639570]",2138,2290,0.475835,1.938973,159.238358,278.312857,1754308.875000,1777601.750000,1399605.875000,1422901.750000,354702.187500,354600.625000,0.000000,100.667412,0.434607,0.432205,
"[-3256.242907,-9520.042403,11.332033]",3859,1272,0.624761,0.987532,56.985374,60.981829,1957833.250000,2011412.375000,1603131.250000,1656707.750000,354702.187500,354675.750000,0.000000,30.080647,0.375218,0.349454,
"[-2776.549930,-9249.362236,15.211622]",2776,3191,3.061855,2.351888,338.665222,295.159747,1501690.250000,1537089.000000,1146986.875000,1182408.125000,354702.187500,354552.687500,0.000000,128.119003,0.550546,0.545415,
"[-3455.345542,-8818.977744,19.181676]",1054,476,1.799903,1.012881,184.068771,21.054267,2191067.250000,2165256.000000,1836365.625000,1810547.375000,354702.187500,354674.312500,0.000000,33.932590,0.135590,0.181004,
"[-2638.890435,-9449.858591,8.906578]",3578,3741,3.603763,3.952455,330.045532,130.674980,1794031.625000,1925465.625000,1439330.125000,1570716.375000,354702.187500,354280.156250,0.000000,469.675446,0.481769,0.370852,
"[-3101.862820,-8910.347854,22.343973]",1420,1889,2.059417,1.566436,359.434723,52.394541,2112113.500000,2087056.750000,1757411.125000,1732341.625000,354702.187500,354635.968750,0.000000,78.951874,0.276528,0.275109,
"[-3126.775831,-8831.016942,21.121662]",1103,1790,0.293314,2.357941,262.657867,342.006216,1921199.750000,1956885.750000,1566497.750000,1602167.750000,354702.187500,354551.937500,0.000000,165.173019,0.381114,0.363210,
"[-3239.253711,-9029.697328,21.590395]",1897,1340,0.545238,1.898091,287.857544,309.710902,1384005.000000,1411754.500000,1029302.500000,1057071.750000,354702.187500,354604.625000,0.000000,77.211288,0.567467,0.565175,
"[-2648.560175,-9217.212871,14.195246]",2647,3703,2.300634,2.267622,148.958572,177.477647,1304178.750000,1316228.250000,949477.000000,961562.187500,354702.187500,354563.250000,0.000000,103.260513,0.638755,0.637773,
"[-2563.882798,-9232.917634,10.941353]",2710,4041,1.445772,0.757470,63.796093,55.699021,1672162.625000,1716590.375000,1317459.250000,1361888.375000,354702.187500,354686.500000,0.000000,15.064548,0.486354,0.473035,
"[-3197.989438,-8843.762349,20.867429]",1154,1505,2.424312,2.625203,286.930420,103.816288,2067274.875000,2041425.875000,1712573.125000,1686690.750000,354702.187500,354515.875000,0.000000,219.014267,0.277838,0.271616,
"[-2813.348664,-9015.404984,18.762834]",1840,3044,3.433619,4.012702,63.247601,49.570419,1345533.125000,1364273.375000,990831.500000,1009667.375000,354702.187500,354267.156250,0.000000,338.964813,0.615284,0.599891,
"[-3043.441473,-9135.225264,18.645647]",2319,2123,1.854827,2.218526,176.060440,111.439211,1070279.625000,1078661.375000,715577.937500,724010.375000,354702.187500,354569.125000,0.000000,81.860580,0.731004,0.717358,
"[-3023.027577,-9410.008175,11.670868]",3419,2205,4.101684,2.579772,109.456184,113.153743,1082676.250000,1114598.625000,727973.875000,759963.000000,354702.187500,354522.468750,0.000000,113.232582,0.702729,0.691812,
"[-3279.913625,-8898.106882,21.608488]",1371,1177,1.990757,1.400019,127.569458,314.320436,1814850.000000,1827151.250000,1460147.250000,1472447.625000,354702.187500,354649.187500,0.000000,54.008835,0.441266,0.447598,
"[-3373.421355,-9089.287992,19.629568]",2136,803,0.186859,0.883793,139.078857,136.664195,1704758.875000,1711038.250000,1350056.250000,1356337.500000,354702.187500,354681.031250,0.000000,20.464682,0.523035,0.514410,
"[-3264.737505,-9127.826875,18.563381]",2290,1238,0.788978,0.954686,254.635605,160.233199,1995980.000000,1994252.000000,1641277.750000,1639546.625000,354702.187500,354677.468750,0.000000,27.772091,0.341703,0.336790,
"[-2646.176316,-9568.569112,8.721848]",4053,3712,0.349616,2.122467,304.989075,246.983762,2152292.000000,2190808.500000,1797589.625000,1836080.250000,354702.187500,354580.406250,0.000000,147.930771,0.177402,0.178821,
"[-3250.367197,-9516.309580,11.292786]",3844,1295,0.201606,0.259850,103.478821,229.843256,2039616.625000,2084383.625000,1684915.000000,1729680.625000,354702.187500,354700.156250,0.000000,2.139913,0.324017,0.307205,
"[-2598.364823,-9360.741627,10.115747]",3222,3903,4.146574,0.735064,178.320526,5.070326,1741220.500000,1750221.625000,1386517.875000,1395519.000000,354702.187500,354687.531250,0.000000,14.409707,0.508515,0.497926,
"[-2864.819884,-8910.146080,21.152618]",1419,2838,4.370192,3.219511,82.664894,355.162649,1422109.375000,1429984.375000,1067407.500000,1075335.250000,354702.187500,354422.156250,0.000000,226.768616,0.645742,0.638865,
"[-2876.000522,-8731.441345,20.748006]",704,2793,0.960942,3.176075,21.429977,321.162251,1973491.500000,2004711.125000,1618789.250000,1649976.750000,354702.187500,354429.875000,0.000000,304.334412,0.370087,0.366703,
"[-3157.363099,-8928.238505,21.755653]",1492,1667,0.743691,3.787521,122.994217,56.236749,1977840.125000,1932767.875000,1623139.375000,1578020.750000,354702.187500,354314.843750,0.000000,432.551636,0.347271,0.346070,
"[-2765.537171,-9239.677072,15.434615]",2737,3235,2.774142,1.055767,358.859314,335.190855,1615591.875000,1635865.625000,1260890.000000,1281166.125000,354702.187500,354671.968750,0.000000,27.724388,0.478493,0.469978,
"[-2606.926572,-9312.685724,11.019215]",3029,3869,4.936577,3.454143,311.419922,303.255585,1844326.250000,1894587.750000,1489624.000000,1539871.000000,354702.187500,354379.968750,0.000000,335.867035,0.439301,0.439956,
"[-2642.113682,-8826.477021,17.002201]",1084,3728,2.253943,4.271701,10.990292,272.766122,1951171.000000,2014998.125000,1596469.625000,1660245.125000,354702.187500,354209.375000,0.000000,542.651428,0.344978,0.354258,
"[-3227.166536,-9008.073853,21.759910]",1811,1388,1.815678,3.613954,171.512527,306.643014,1780333.750000,1803337.750000,1425632.500000,1448635.125000,354702.187500,354349.375000,0.000000,353.408722,0.475983,0.485480,
"[-3300.730427,-9425.881083,12.251522]",3482,1094,1.580623,3.804246,285.382080,206.582916,1507670.875000,1569225.750000,1152969.000000,1214573.750000,354702.187500,354311.156250,0.000000,339.966766,0.596725,0.583734,
"[-3184.995725,-9488.565619,39.499063]",3733,1557,0.781741,4.338052,296.966217,4.210484,2182263.500000,2173589.250000,1827561.625000,1818768.625000,354702.187500,354193.875000,0.000000,625.736511,0.093341,0.094978,
"[-3290.355601,-9259.047401,67.817514]",2815,1136,4.021675,3.933135,272.114410,296.969812,1950384.375000,2091332.750000,1595682.500000,1736573.125000,354702.187500,354284.281250,0.000000,475.535339,0.369214,0.328493,
"[-2608.638922,-9156.445191,14.158533]",2404,3862,0.947531,2.047635,233.894287,24.688621,1917744.875000,1898029.500000,1563042.625000,1543318.750000,354702.187500,354588.812500,0.000000,121.693916,0.352402,0.369323,
"[-3402.766330,-9203.223189,39.753145]",2591,686,0.947635,1.851141,308.689728,261.303709,2098021.000000,2135634.750000,1743319.000000,1780916.625000,354702.187500,354609.593750,0.000000,109.650681,0.220197,0.218668,
"[-2623.412136,-9445.016008,8.765343]",3559,3803,3.040257,2.951306,251.067612,259.588776,1543057.625000,1642717.250000,1188355.000000,1288038.875000,354702.187500,354466.937500,0.000000,211.711685,0.546179,0.510808,
"[-3112.842004,-9180.994392,15.441496]",2503,1846,0.906870,1.697020,304.700165,350.310885,1512955.875000,1554009.875000,1158256.000000,1199316.500000,354702.187500,354624.375000,0.000000,68.056313,0.547271,0.530895,
"[-2596.283143,-8844.905736,15.703491]",1158,3912,1.890465,0.579293,263.593262,42.355708,2081555.250000,2075043.125000,1726852.500000,1720340.000000,354702.187500,354693.125000,0.000000,10.636110,0.274782,0.287336,
"[-2687.306287,-9364.003644,10.530902]",3235,3548,1.602074,4.465184,215.413681,150.585514,1549838.375000,1547222.000000,1195136.250000,1192583.125000,354702.187500,354163.718750,0.000000,475.197784,0.549345,0.541376,
"[-2904.808289,-8692.801575,20.399372]",550,2678,0.044288,0.289287,301.375946,160.946400,2007350.500000,2013631.750000,1652647.875000,1658929.375000,354702.187500,354699.781250,0.000000,2.569100,0.312664,0.309061,
"[-2959.536332,-8748.424012,21.823516]",772,2459,0.665641,2.250070,164.126953,160.514951,1665847.125000,1689790.000000,1311144.750000,1335094.125000,354702.187500,354565.406250,0.000000,129.736526,0.486026,0.476965,
"[-3132.517239,-8807.644757,21.595321]",1009,1767,2.926729,4.264210,153.291077,330.862992,1329023.875000,1360405.875000,974321.500000,1005817.250000,354702.187500,354211.093750,0.000000,376.971497,0.706223,0.694214,
"[-2661.386011,-9460.518997,4.838418]",3621,3651,2.997886,0.380246,333.511475,312.200643,1958767.625000,2010612.500000,1604064.500000,1655910.000000,354702.187500,354698.312500,0.000000,4.420011,0.372162,0.348362,
"[-3223.204628,-9062.351128,21.567701]",2028,1404,1.639942,2.517609,135.078278,74.413140,1896892.125000,1861262.000000,1542189.250000,1506547.125000,354702.187500,354531.031250,0.000000,183.947479,0.414192,0.407424,
"[-2945.199599,-8694.617543,20.307197]",557,2516,0.516050,3.562623,187.299591,59.803243,1950987.250000,1907964.750000,1596285.125000,1553225.625000,354702.187500,354359.343750,0.000000,379.619995,0.336026,0.327948,
"[-3054.487808,-9549.736848,10.428277]",3978,2079,2.596417,2.470097,244.822952,204.089990,1869200.000000,1889577.750000,1514498.000000,1534866.500000,354702.187500,354537.312500,0.000000,174.489059,0.316048,0.308515,
"[-3105.421821,-9502.588930,10.910508]",3789,1875,2.186825,1.960500,291.158234,23.691609,1922806.625000,1936589.625000,1568105.375000,1581877.625000,354702.187500,354598.375000,0.000000,113.866432,0.385808,0.360153,
"[-2882.178411,-8969.669486,20.616279]",1657,2768,1.946795,2.851094,260.843170,249.993504,2096491.875000,2151997.750000,1741790.000000,1797254.250000,354702.187500,354482.625000,0.000000,260.249451,0.303275,0.299127,
"[-2665.448645,-8992.133687,18.342342]",1747,3635,4.001737,3.271566,2.999897,65.970887,1650695.250000,1618991.875000,1295992.750000,1264309.250000,354702.187500,354413.187500,0.000000,269.549103,0.496507,0.495524,
"[-2738.811083,-9042.711767,17.390226]",1949,3342,4.637178,4.079975,258.514099,285.837922,1642280.750000,1690909.250000,1287578.750000,1336238.750000,354702.187500,354252.718750,0.000000,417.899017,0.497380,0.493886,
"[-3410.119362,-8923.093261,19.776859]",1471,656,0.277697,2.478244,258.950958,281.946809,2136561.500000,2179106.000000,1781859.750000,1824370.125000,354702.187500,354536.093750,0.000000,199.674088,0.235044,0.242904,
"[-3195.135521,-8920.066647,21.836435]",1459,1516,0.802202,0.883897,267.575867,256.446653,2088898.625000,2102389.250000,1734196.375000,1747683.250000,354702.187500,354681.031250,0.000000,24.842394,0.283843,0.282642,
"[-3081.885405,-8812.151048,21.364982]",1027,1969,2.097583,2.441693,284.222961,78.150146,2154819.500000,2105268.750000,1800116.750000,1750532.375000,354702.187500,354541.000000,0.000000,195.568680,0.212991,0.217686,
"[-2886.408922,-8723.303117,20.675628]",672,2751,1.185485,3.395133,348.068634,169.662267,1978693.125000,1977407.750000,1623991.500000,1622668.750000,354702.187500,354390.750000,0.000000,348.187164,0.359498,0.353275,
"[-3437.013327,-9197.708026,17.412862]",2569,549,3.260335,2.177879,175.203140,123.390262,1675200.750000,1665919.500000,1320499.250000,1311224.000000,354702.187500,354573.875000,0.000000,121.721405,0.504367,0.502948,
"[-2823.589187,-9034.842571,29.766994]",1918,3003,1.534556,2.215609,76.830490,271.841706,2043936.500000,2081058.500000,1689233.750000,1726336.000000,354702.187500,354569.437500,0.000000,153.038696,0.270633,0.272162,
"[-3099.848291,-9359.228320,12.668173]",3215,1898,4.046951,3.922318,328.680206,81.717862,2073032.125000,2005787.750000,1718330.625000,1651013.250000,354702.187500,354286.718750,0.000000,488.027466,0.315284,0.305459,
"[-3159.411204,-9442.695604,11.728617]",3549,1659,1.240237,2.366456,253.036163,232.548890,1768268.750000,1786459.625000,1413565.750000,1431758.000000,354702.187500,354550.937500,0.000000,150.919891,0.472380,0.469323,
"[-3447.723907,-8741.126510,39.283804]",743,506,2.064538,3.024825,294.971832,328.553798,1459044.375000,1470745.750000,1104342.375000,1116086.750000,354702.187500,354455.000000,0.000000,204.318466,0.513646,0.523144,
"[-3156.456561,-8839.323315,21.036970]",1136,1671,1.346945,1.973425,261.930359,166.180760,1506230.500000,1572974.125000,1151528.500000,1218283.500000,354702.187500,354596.812500,0.000000,93.061760,0.541266,0.518886,
"[-2650.339676,-8686.445686,30.628875]",524,3696,0.741707,2.515675,79.327454,205.204642,1655283.500000,1655876.000000,1300581.375000,1301183.000000,354702.187500,354531.312500,0.000000,160.527527,0.469760,0.463100,
"[-3388.899655,-8938.024556,19.856025]",1531,741,1.898635,0.898564,133.640839,218.541333,2095740.875000,2103253.500000,1741039.250000,1748548.000000,354702.187500,354680.156250,0.000000,25.711531,0.259498,0.261354,
"[-2615.656199,-9151.501721,14.166387]",2385,3834,0.565900,1.410933,226.627533,159.856258,1931141.000000,1914356.625000,1576439.000000,1559650.625000,354702.187500,354648.406250,0.000000,58.363503,0.353712,0.365502,
"[-3464.377348,-9119.150582,18.793750]",2255,439,1.092950,2.000002,169.195602,296.404299,1872256.875000,1898026.125000,1517555.125000,1543316.250000,354702.187500,354594.000000,0.000000,114.352715,0.361135,0.362118,
"[-3080.072329,-9525.759341,10.479911]",3882,1977,0.902431,3.210300,85.329117,120.275015,2033997.750000,1987007.750000,1679295.375000,1632265.750000,354702.187500,354423.656250,0.000000,319.204620,0.236681,0.237664,
"[-2731.189448,-9261.334176,14.430750]",2824,3372,2.114413,2.974321,316.444336,296.993618,1411614.000000,1478166.375000,1056911.500000,1123509.125000,354702.187500,354463.375000,0.000000,193.919937,0.599236,0.584061,
"[-2598.700578,-8907.253982,15.748561]",1408,3902,3.132165,2.194337,343.505829,278.902314,1895179.375000,1934206.625000,1540477.250000,1579495.375000,354702.187500,354572.000000,0.000000,139.209366,0.434389,0.432969,
"[-2917.432672,-8981.742312,20.023971]",1706,2627,2.836735,4.753793,11.354051,23.846586,1647559.375000,1657862.875000,1292857.125000,1303195.125000,354702.187500,354092.062500,0.000000,575.331543,0.531223,0.521070,
