size, percentage
32,96.4052,
32,95.7516,
32,96.4869,
32,96.5686,
32,96.732,
32,97.4673,
32,97.2222,
32,96.3235,
32,95.5882,
32,95.7516,
32,96.1601,
32,95.915,
32,95.1797,
32,96.9771,
32,96.732,
32,96.732,
32,98.366,
32,96.3235,
32,96.9771,
32,97.8758,
32,97.7941,
32,95.9967,
32,96.3235,
32,97.3039,
32,96.5686,
32,96.2418,
32,97.0588,
32,96.8954,
32,96.8954,
32,96.732,
32,96.4869,
32,96.5686,
32,98.366,
32,96.9771,
32,96.8137,
32,96.3235,
32,96.6503,
32,96.2418,
32,96.9771,
32,95.1797,
32,96.6503,
32,96.8137,
32,96.3235,
32,96.9771,
32,97.3856,
32,96.4869,
32,94.1993,
32,96.732,
32,95.9967,
32,97.6307,
32,97.549,
32,96.8137,
32,96.4052,
32,95.9967,
32,97.2222,
32,97.3856,
32,96.8954,
32,96.1601,
32,96.4052,
32,97.2222,
32,91.9935,
32,98.6111,
32,96.2418,
32,94.1176,
32,96.4052,
32,96.5686,
32,95.9967,
32,95.915,
32,95.9967,
32,97.6307,
32,96.8954,
32,97.9575,
32,97.0588,
32,95.6699,
32,96.9771,
32,96.5686,
32,94.1176,
32,96.8137,
32,97.9575,
32,96.5686,
32,97.3856,
32,97.7124,
32,97.3856,
32,96.0784,
32,97.4673,
32,97.4673,
32,96.9771,
32,96.6503,
32,96.4052,
32,97.3039,
32,97.0588,
32,91.9118,
32,97.1405,
32,95.5065,
32,96.5686,
32,98.6111,
32,96.6503,
32,94.4444,
32,97.2222,
32,95.9967,
32,97.7124,
32,96.6503,
32,97.1405,
32,96.6503,
32,96.0784,
32,97.3856,
32,95.9967,
32,94.8529,
32,96.3235,
32,96.2418,
32,95.8333,
32,96.2418,
32,95.1797,
32,97.4673,
32,96.4052,
32,95.9967,
32,96.4052,
32,96.0784,
32,97.4673,
32,97.4673,
32,95.8333,
32,96.6503,
32,97.3039,
32,97.3856,
32,98.7745,
32,97.549,
32,96.2418,
32,95.6699,
32,93.5458,
32,97.4673,
32,85.7026,
32,95.5882,
32,95.7516,
32,94.4444,
32,96.4052,
32,97.3039,
32,97.9575,
32,96.4869,
32,97.1405,
32,95.7516,
32,97.0588,
32,96.732,
32,97.3856,
32,93.9542,
32,96.5686,
32,95.9967,
32,95.7516,
32,95.7516,
32,96.4869,
32,97.0588,
32,95.9967,
32,95.915,
32,96.9771,
32,97.549,
32,96.2418,
32,96.732,
32,96.5686,
32,97.6307,
32,93.219,
32,96.8137,
32,97.2222,
32,97.0588,
32,96.9771,
32,96.3235,
32,95.4248,
32,97.1405,
32,96.4869,
32,97.2222,
32,96.732,
32,96.4052,
32,96.4052,
32,96.4869,
32,92.4837,
32,96.5686,
32,97.4673,
32,96.5686,
32,94.9346,
32,95.915,
32,96.4869,
32,96.8954,
32,96.3235,
32,96.8137,
32,96.3235,
32,94.9346,
32,97.0588,
32,96.9771,
32,96.8954,
32,96.4869,
32,96.9771,
32,97.3856,
32,96.3235,
32,96.732,
32,96.4052,
32,95.6699,
32,96.5686,
32,93.1373,
32,97.1405,
32,96.4869,
32,96.1601,
32,96.8137,
32,97.0588,
32,94.3627,
32,96.1601,
32,95.9967,
32,97.6307,
32,96.6503,
32,97.1405,
32,95.6699,
32,94.5261,
32,96.4869,
32,97.0588,
32,96.9771,
32,96.8137,
32,95.4248,
32,96.0784,
32,96.3235,
32,96.4052,
32,97.0588,
32,95.4248,
32,98.1209,
32,96.5686,
32,96.4052,
32,97.0588,
32,96.2418,
32,95.098,
32,96.1601,
32,97.0588,
32,96.8954,
32,99.0196,
32,96.8954,
32,95.915,
32,97.4673,
32,96.732,
32,90.4412,
32,97.4673,
32,96.9771,
32,96.3235,
32,96.4869,
32,97.0588,
32,93.5458,
32,95.2614,
32,94.3627,
32,96.2418,
32,97.2222,
32,97.1405,
32,96.0784,
32,96.3235,
32,95.6699,
32,96.3235,
32,96.8137,
32,94.1993,
32,95.5882,
32,96.9771,
32,97.1405,
32,95.5882,
32,96.9771,
32,95.7516,
32,96.3235,
32,95.9967,
32,95.5065,
32,96.9771,
32,97.2222,
32,97.4673,
32,96.2418,
32,95.098,
32,95.5065,
32,96.9771,
32,97.3039,
32,95.915,
32,96.9771,
32,95.915,
32,96.732,
32,95.5065,
32,96.4052,
32,97.3039,
32,97.2222,
32,96.8137,
32,96.4052,
32,97.3039,
32,97.2222,
32,92.7288,
32,95.9967,
32,94.4444,
32,96.9771,
32,94.8529,
32,96.5686,
32,96.3235,
32,96.3235,
32,96.0784,
32,97.3039,
32,97.7124,
32,97.6307,
32,95.6699,
32,96.3235,
32,94.8529,
32,96.2418,
32,95.915,
32,95.6699,
32,95.9967,
32,96.8954,
32,96.4869,
32,94.9346,
32,95.5882,
32,97.4673,
32,93.6275,
32,95.7516,
32,91.9935,
32,93.7908,
32,96.3235,
32,96.9771,
32,96.9771,
32,95.8333,
32,97.0588,
32,94.1176,
32,96.0784,
32,97.7941,
32,97.0588,
32,95.8333,
32,95.915,
32,95.8333,
32,97.2222,
32,96.0784,
32,96.6503,
32,96.2418,
32,95.4248,
32,97.3856,
32,95.9967,
32,95.8333,
32,95.5882,
32,95.6699,
32,96.8137,
32,95.915,
32,97.549,
32,95.8333,
32,96.9771,
32,95.2614,
32,95.9967,
32,95.9967,
32,98.5294,
32,96.5686,
32,96.6503,
32,95.915,
32,98.7745,
32,96.732,
32,95.1797,
32,96.3235,
32,94.1993,
32,96.4869,
32,96.732,
32,97.4673,
32,97.2222,
32,97.6307,
32,98.1209,
32,92.0752,
32,95.9967,
32,95.6699,
32,96.9771,
32,97.3039,
32,95.5882,
32,96.8137,
32,96.6503,
32,95.9967,
32,96.4052,
32,96.732,
32,94.8529,
32,96.2418,
32,97.1405,
32,96.4052,
32,97.0588,
32,97.6307,
32,96.732,
32,95.4248,
32,95.915,
32,97.6307,
32,95.7516,
32,95.2614,
32,97.2222,
32,96.6503,
32,96.6503,
32,96.732,
32,97.2222,
32,97.0588,
32,95.9967,
32,95.915,
32,96.2418,
32,96.8137,
32,96.1601,
32,95.7516,
32,94.7712,
32,97.4673,
32,96.2418,
32,95.5882,
32,97.3039,
32,97.1405,
32,96.9771,
32,96.732,
32,96.6503,
32,95.6699,
32,95.5882,
32,96.5686,
32,95.2614,
32,96.4869,
32,96.0784,
32,97.3856,
32,97.3856,
32,96.1601,
32,95.9967,
32,95.6699,
32,96.1601,
32,96.5686,
32,97.6307,
32,95.5882,
32,95.098,
32,96.4869,
32,96.2418,
32,96.3235,
32,96.3235,
32,96.8137,
32,95.8333,
32,97.2222,
32,96.4052,
32,97.8758,
32,94.1993,
32,96.1601,
32,95.915,
32,95.4248,
32,96.3235,
32,96.9771,
32,94.6895,
32,96.4052,
32,94.9346,
32,96.6503,
32,94.9346,
32,96.8137,
32,96.6503,
32,97.0588,
32,95.915,
32,96.8137,
32,96.4052,
32,95.3431,
32,94.5261,
32,96.6503,
32,93.3007,
32,96.5686,
32,98.0392,
32,97.0588,
32,97.3039,
32,97.1405,
32,97.6307,
32,96.3235,
32,96.9771,
32,97.3039,
32,95.1797,
32,96.3235,
32,96.2418,
32,95.915,
32,96.0784,
32,95.6699,
32,96.2418,
32,97.0588,
32,96.4869,
32,96.2418,
32,95.098,
64,97.6307,
64,97.2222,
64,97.9575,
64,97.7124,
64,98.4477,
64,98.5294,
64,98.2026,
64,98.1209,
64,98.2843,
64,98.2843,
64,98.4477,
64,98.5294,
64,98.5294,
64,96.9771,
64,98.9379,
64,97.8758,
64,97.7124,
64,97.549,
64,97.7124,
64,98.6111,
64,97.549,
64,98.2026,
64,97.8758,
64,98.5294,
64,98.2026,
64,98.2026,
64,97.9575,
64,97.7941,
64,97.549,
64,96.8137,
64,98.2843,
64,98.5294,
64,97.9575,
64,97.9575,
64,98.0392,
64,98.8562,
64,98.6928,
64,96.9771,
64,98.6111,
64,97.549,
64,98.5294,
64,97.7124,
64,97.549,
64,97.3856,
64,98.2026,
64,98.9379,
64,97.6307,
64,98.1209,
64,98.1209,
64,98.2026,
64,98.9379,
64,97.9575,
64,97.3856,
64,97.1405,
64,97.6307,
64,98.6111,
64,97.8758,
64,98.6928,
64,98.5294,
64,98.2026,
64,98.366,
64,98.0392,
64,97.549,
64,98.4477,
64,97.4673,
64,97.7941,
64,98.4477,
64,96.0784,
64,99.1013,
64,98.4477,
64,98.366,
64,97.7124,
64,97.3856,
64,97.8758,
64,98.6111,
64,96.9771,
64,98.5294,
64,98.366,
64,98.366,
64,98.2843,
64,95.9967,
64,98.366,
64,97.7941,
64,97.7124,
64,98.4477,
64,96.8137,
64,98.366,
64,98.6928,
64,98.7745,
64,98.2026,
64,97.3856,
64,97.549,
64,97.7124,
64,98.366,
64,98.0392,
64,98.7745,
64,98.6111,
64,97.3856,
64,98.1209,
64,98.5294,
64,98.0392,
64,97.3856,
64,97.549,
64,97.7941,
64,97.7941,
64,98.0392,
64,96.732,
64,98.7745,
64,98.2026,
64,94.5261,
64,98.0392,
64,96.732,
64,97.1405,
64,95.0163,
64,98.4477,
64,98.6111,
64,98.6111,
64,98.6928,
64,92.0752,
64,97.3039,
64,98.1209,
64,98.366,
64,98.5294,
64,96.9771,
64,98.7745,
64,98.6111,
64,98.8562,
64,98.6928,
64,98.2026,
64,93.6275,
64,97.1405,
64,96.4869,
64,97.3856,
64,97.9575,
64,96.8954,
64,97.9575,
64,98.1209,
64,98.0392,
64,98.2843,
64,98.366,
64,99.2647,
64,98.4477,
64,98.2843,
64,98.0392,
64,98.366,
64,97.2222,
64,98.0392,
64,98.0392,
64,98.6928,
64,98.8562,
64,98.9379,
64,98.0392,
64,98.1209,
64,98.5294,
64,98.2026,
64,98.6928,
64,98.366,
64,98.2026,
64,96.8954,
64,96.6503,
64,98.2026,
64,98.9379,
64,96.4052,
64,97.7941,
64,97.6307,
64,97.9575,
64,97.2222,
64,98.4477,
64,97.6307,
64,97.0588,
64,98.366,
64,98.2026,
64,98.2843,
64,97.7941,
64,97.7124,
64,98.7745,
64,97.8758,
64,97.7124,
64,98.4477,
64,96.8137,
64,97.7941,
64,98.1209,
64,98.4477,
64,96.1601,
64,99.0196,
64,97.2222,
64,98.7745,
64,98.7745,
64,97.549,
64,97.6307,
64,97.3856,
64,98.2026,
64,97.7124,
64,99.183,
64,99.0196,
64,96.6503,
64,97.7941,
64,99.2647,
64,97.549,
64,97.4673,
64,96.8137,
64,98.4477,
64,98.2026,
64,98.8562,
64,97.6307,
64,98.366,
64,97.7124,
64,98.4477,
64,97.1405,
64,97.3039,
64,94.9346,
64,98.1209,
64,98.9379,
64,98.2026,
64,98.7745,
64,97.8758,
64,97.9575,
64,98.1209,
64,98.7745,
64,96.9771,
64,97.8758,
64,98.7745,
64,98.6111,
64,97.549,
64,98.2843,
64,98.7745,
64,98.9379,
64,98.6928,
64,98.1209,
64,97.549,
64,98.8562,
64,97.9575,
64,98.0392,
64,98.7745,
64,97.9575,
64,98.2843,
64,98.2026,
64,97.7941,
64,97.3856,
64,97.1405,
64,98.2843,
64,97.7124,
64,98.6111,
64,96.3235,
64,98.6928,
64,98.2843,
64,97.6307,
64,97.6307,
64,98.366,
64,98.5294,
64,97.7941,
64,98.1209,
64,98.6928,
64,97.9575,
64,98.7745,
64,97.7124,
64,97.9575,
64,98.0392,
64,97.7124,
64,98.2843,
64,97.0588,
64,98.1209,
64,98.5294,
64,98.4477,
64,98.6111,
64,96.8137,
64,98.2843,
64,97.7941,
64,98.7745,
64,98.5294,
64,99.3464,
64,97.8758,
64,98.6928,
64,97.549,
64,98.5294,
64,99.2647,
64,98.5294,
64,98.2026,
64,95.4248,
64,97.9575,
64,97.7124,
64,98.2843,
64,98.4477,
64,97.7124,
64,98.2026,
64,97.7124,
64,98.6111,
64,96.8954,
64,97.9575,
64,98.0392,
64,97.3856,
64,98.0392,
64,96.9771,
64,98.4477,
64,98.6111,
64,99.183,
64,98.5294,
64,98.2843,
64,98.366,
64,96.8954,
64,98.1209,
64,98.2026,
64,97.9575,
64,99.4281,
64,98.1209,
64,97.3856,
64,97.7941,
64,97.9575,
64,97.9575,
64,97.7941,
64,97.7124,
64,97.9575,
64,97.549,
64,98.7745,
64,97.9575,
64,98.1209,
64,98.0392,
64,99.1013,
64,96.732,
64,98.2026,
64,97.4673,
64,98.4477,
64,98.4477,
64,98.6111,
64,97.3039,
64,97.7941,
64,96.4869,
64,97.3856,
64,97.7941,
64,97.0588,
64,97.9575,
64,97.549,
64,97.7941,
64,98.2843,
64,98.366,
64,98.2843,
64,99.0196,
64,98.6111,
64,97.0588,
64,98.0392,
64,97.2222,
64,98.366,
64,97.2222,
64,97.9575,
64,99.0196,
64,97.6307,
64,97.549,
64,95.0163,
64,98.6928,
64,98.4477,
64,97.549,
64,97.6307,
64,98.1209,
64,97.9575,
64,98.5294,
64,98.2843,
64,98.2026,
64,97.549,
64,98.6928,
64,97.3039,
64,97.6307,
64,98.1209,
64,98.6111,
64,98.1209,
64,97.7941,
64,96.6503,
64,98.8562,
64,97.549,
64,98.0392,
64,97.2222,
64,95.5065,
64,97.6307,
64,97.6307,
64,98.6928,
64,97.3039,
64,98.0392,
64,97.2222,
64,98.1209,
64,97.8758,
64,98.5294,
64,97.7941,
64,98.7745,
64,99.0196,
64,98.6928,
64,98.366,
64,97.6307,
64,98.2026,
64,98.7745,
64,97.7124,
64,98.4477,
64,98.1209,
64,99.3464,
64,97.4673,
64,98.2843,
64,97.8758,
64,98.6111,
64,97.3039,
64,97.9575,
64,98.366,
64,97.8758,
64,98.2026,
64,89.5425,
64,97.2222,
64,97.6307,
64,98.6111,
64,96.4869,
64,97.8758,
64,98.6111,
64,97.9575,
64,98.6111,
64,98.2843,
64,98.2026,
64,98.6111,
64,98.2026,
64,96.5686,
64,97.7941,
64,98.4477,
64,98.4477,
64,97.549,
64,96.8954,
64,97.0588,
64,98.4477,
64,98.5294,
64,98.7745,
64,97.3039,
64,98.5294,
64,97.6307,
64,98.5294,
64,97.7941,
64,98.1209,
64,98.1209,
64,97.7941,
64,98.4477,
64,97.3856,
64,98.9379,
64,98.1209,
64,96.8137,
64,97.7124,
64,98.6111,
64,97.3856,
64,97.7124,
64,97.2222,
64,97.9575,
64,97.1405,
64,98.6928,
64,98.9379,
64,98.2843,
64,97.8758,
64,97.1405,
64,98.6928,
64,98.0392,
64,98.2843,
64,97.549,
64,98.2026,
64,96.8954,
64,97.6307,
64,97.1405,
64,95.5882,
64,97.7124,
64,98.7745,
64,98.6928,
64,98.4477,
64,98.4477,
64,97.6307,
64,97.9575,
64,98.366,
64,97.9575,
64,96.6503,
64,98.6111,
64,97.7124,
64,98.6928,
64,97.0588,
64,98.0392,
64,99.0196,
64,97.0588,
64,97.7941,
64,98.2843,
64,98.5294,
64,97.8758,
64,98.1209,
64,97.7941,
64,97.7124,
64,96.8137,
64,98.366,
64,97.9575,
64,97.7941,
64,98.1209,
64,97.2222,
64,97.7941,
64,97.4673,
64,96.732,
64,98.2026,
64,96.9771,
64,97.4673,
64,98.2843,
64,98.2026,
64,98.4477,
64,98.7745,
64,97.8758,
64,96.8954,
64,98.8562,
64,97.1405,
64,97.6307,
64,97.4673,
64,97.549,
64,97.7124,
64,99.0196,
64,98.366,
64,99.1013,
64,98.1209,
64,97.6307,
64,98.4477,
64,96.4869,
64,98.5294,
64,97.7124,
64,98.366,
64,97.7941,
64,97.2222,
64,96.4869,
64,96.8954,
64,97.4673,
64,98.2843,
64,98.6111,
64,98.2843,
64,98.1209,
64,97.7124,
64,97.7941,
64,96.1601,
64,98.2026,
64,97.3856,
64,97.6307,
64,96.9771,
64,98.366,
64,97.4673,
64,97.6307,
64,95.2614,
64,98.366,
64,98.0392,
64,96.4869,
64,98.5294,
64,97.9575,
64,98.4477,
64,98.2843,
64,98.0392,
64,98.6111,
64,97.8758,
64,98.366,
64,97.7941,
64,96.732,
64,97.3856,
64,96.8137,
64,97.7124,
64,97.9575,
64,99.6732,
64,97.549,
64,98.4477,
64,98.7745,
64,98.7745,
64,97.3039,
64,97.6307,
64,98.7745,
64,98.366,
64,97.3856,
64,98.4477,
64,97.8758,
64,98.366,
64,98.1209,
64,98.6928,
64,98.2843,
64,98.4477,
64,98.2843,
64,98.6111,
64,97.4673,
64,98.2843,
64,97.7941,
64,98.4477,
64,97.7124,
64,98.2843,
64,99.0196,
64,97.4673,
64,98.7745,
64,98.2843,
64,98.0392,
64,96.732,
64,97.1405,
64,97.6307,
64,98.8562,
64,98.2843,
64,97.9575,
64,97.3856,
64,97.6307,
64,98.6111,
64,98.2843,
64,98.6111,
64,97.7124,
64,98.8562,
64,98.6111,
64,92.6471,
64,99.3464,
64,97.7941,
64,97.6307,
64,98.2026,
64,98.2026,
64,97.9575,
64,97.549,
64,98.2843,
64,98.6928,
64,98.4477,
64,99.0196,
64,98.366,
64,97.8758,
64,98.6111,
64,98.1209,
64,96.9771,
64,98.6111,
64,98.9379,
64,97.549,
64,98.0392,
64,98.2843,
64,98.2026,
64,97.4673,
64,98.1209,
64,98.6111,
64,98.2026,
64,98.2026,
64,98.8562,
64,98.8562,
64,98.5294,
64,97.7124,
64,98.2843,
64,98.7745,
64,97.8758,
64,99.2647,
64,98.2843,
64,96.4052,
64,97.8758,
64,97.8758,
64,99.4281,
64,99.183,
64,97.9575,
64,98.5294,
64,98.5294,
64,98.6111,
64,97.6307,
64,97.4673,
64,97.7124,
64,97.7941,
64,96.2418,
64,97.9575,
64,97.3039,
64,98.5294,
64,97.7124,
64,97.7124,
64,97.7941,
64,97.8758,
64,98.5294,
64,98.5294,
64,97.1405,
64,98.2026,
64,99.183,
64,98.1209,
64,99.183,
64,98.5294,
64,97.7941,
64,97.1405,
64,97.6307,
64,98.2843,
64,85.866,
64,97.3039,
64,96.732,
64,97.7941,
64,98.4477,
64,98.7745,
64,98.7745,
64,98.1209,
64,97.4673,
64,97.6307,
64,98.6111,
64,97.549,
64,97.7941,
64,95.1797,
64,98.4477,
64,98.2843,
64,97.3039,
64,97.0588,
64,98.0392,
64,97.9575,
64,98.4477,
64,98.6928,
64,97.7941,
64,98.5294,
64,96.6503,
64,98.2026,
64,98.366,
64,98.5294,
64,94.6895,
64,98.6111,
64,98.6111,
64,98.0392,
64,98.9379,
64,98.0392,
64,97.4673,
64,98.2843,
64,98.2026,
64,98.7745,
64,98.6111,
64,98.366,
64,98.5294,
64,97.6307,
64,93.7908,
64,97.7941,
64,98.6928,
64,98.0392,
64,97.7941,
64,97.2222,
64,97.7124,
64,98.366,
64,97.9575,
64,97.8758,
64,98.0392,
64,96.732,
64,99.1013,
64,98.6928,
64,98.2843,
64,98.5294,
64,97.8758,
64,98.6111,
64,97.8758,
64,97.8758,
64,98.2026,
64,98.6928,
64,98.2843,
64,94.5261,
64,98.6928,
64,98.6928,
64,96.8954,
64,98.6111,
64,98.6111,
64,96.2418,
64,97.8758,
64,97.4673,
64,98.6111,
64,97.8758,
64,98.366,
64,96.8137,
64,96.4869,
64,97.9575,
64,98.0392,
64,98.9379,
64,98.9379,
64,97.7941,
64,98.2843,
64,97.3856,
64,97.9575,
64,98.0392,
64,97.7124,
64,99.1013,
64,97.7941,
64,97.3856,
64,97.7124,
64,97.7941,
64,97.3039,
64,98.2843,
64,98.1209,
64,98.2843,
64,100,
64,99.3464,
64,97.7941,
64,98.2026,
64,99.1013,
64,92.5654,
64,98.8562,
64,98.6111,
64,98.366,
64,98.366,
64,98.5294,
64,94.0359,
64,96.732,
64,95.8333,
64,98.0392,
64,98.2026,
64,98.6111,
64,97.7941,
64,97.7941,
64,99.1013,
64,98.5294,
64,97.9575,
64,97.2222,
64,97.4673,
64,98.4477,
64,98.7745,
64,97.9575,
64,98.366,
64,97.549,
64,97.7124,
64,98.0392,
64,96.6503,
64,97.9575,
64,97.7124,
64,98.7745,
64,98.2026,
64,98.2843,
64,97.9575,
64,98.366,
64,98.8562,
64,97.7124,
64,98.7745,
64,97.549,
64,99.0196,
64,97.7124,
64,98.1209,
64,98.4477,
64,97.7941,
64,98.1209,
64,96.8954,
64,98.5294,
64,98.4477,
64,93.3007,
64,97.3856,
64,97.0588,
64,98.5294,
64,97.0588,
64,98.6111,
64,97.7941,
64,97.6307,
64,97.7941,
64,98.1209,
64,98.6111,
64,98.6111,
64,97.7124,
64,98.366,
64,95.6699,
64,98.2843,
64,96.4052,
64,97.3039,
64,97.1405,
64,98.4477,
64,97.549,
64,97.6307,
64,96.732,
64,98.6928,
64,96.3235,
64,97.2222,
64,94.1176,
64,97.2222,
64,97.7124,
64,98.2843,
64,98.1209,
64,97.4673,
64,98.0392,
64,95.8333,
64,98.2026,
64,98.7745,
64,98.6928,
64,98.0392,
64,97.549,
64,97.549,
64,98.4477,
64,97.7941,
64,98.2026,
64,97.3856,
64,98.0392,
64,99.1013,
64,97.549,
64,96.8954,
64,96.8137,
64,97.9575,
64,97.9575,
64,98.6111,
64,98.9379,
64,98.2026,
64,97.9575,
64,97.7124,
64,98.2843,
64,97.7941,
64,98.6928,
64,97.3039,
64,98.366,
64,97.3856,
64,99.3464,
64,98.7745,
64,97.7941,
64,97.6307,
64,96.8954,
64,97.7941,
64,97.9575,
64,98.6928,
64,98.7745,
64,99.5915,
64,98.6928,
64,93.7908,
64,97.9575,
64,97.8758,
64,98.2843,
64,98.7745,
64,97.6307,
64,98.4477,
64,98.8562,
64,97.4673,
64,97.7124,
64,97.7124,
64,97.3856,
64,97.9575,
64,97.9575,
64,97.8758,
64,98.8562,
64,98.7745,
64,98.9379,
64,97.7124,
64,96.8954,
64,98.0392,
64,98.0392,
64,97.7941,
64,98.5294,
64,98.1209,
64,97.9575,
64,97.7941,
64,98.2026,
64,97.8758,
64,97.549,
64,98.1209,
64,98.2026,
64,97.4673,
64,97.549,
64,97.8758,
64,96.4869,
64,98.9379,
64,97.8758,
64,97.3039,
64,98.6111,
64,98.6111,
64,98.1209,
64,97.7941,
64,98.2843,
64,97.7941,
64,98.2026,
64,98.366,
64,97.4673,
64,98.4477,
64,96.732,
64,99.0196,
64,97.7124,
64,98.366,
64,97.1405,
64,96.732,
64,98.1209,
64,97.3856,
64,99.0196,
64,97.1405,
64,98.2026,
64,98.5294,
64,97.7124,
64,97.7124,
64,97.8758,
64,97.9575,
64,97.7941,
64,98.7745,
64,98.366,
64,99.183,
64,95.1797,
64,97.8758,
64,97.2222,
64,96.9771,
64,96.8954,
64,98.0392,
64,96.0784,
64,98.4477,
64,97.7941,
64,97.7941,
64,97.549,
64,97.7941,
64,98.4477,
64,98.366,
64,97.1405,
64,97.9575,
64,97.7941,
64,96.8954,
64,96.8954,
64,97.8758,
64,93.8725,
64,98.2026,
64,99.183,
64,98.4477,
64,98.4477,
64,98.9379,
64,98.5294,
64,97.9575,
64,98.7745,
64,98.2843,
64,97.3039,
64,97.8758,
64,98.1209,
64,97.7941,
64,98.366,
64,97.7124,
64,98.1209,
64,98.7745,
64,98.5294,
64,97.9575,
64,97.8758,
128,98.8562,
128,98.366,
128,98.7745,
128,98.8562,
128,99.3464,
128,99.0196,
128,99.5915,
128,99.2647,
128,98.366,
128,99.1013,
128,98.9379,
128,99.2647,
128,99.8366,
128,97.3856,
128,99.183,
128,98.366,
128,98.6111,
128,98.4477,
128,99.0196,
128,99.4281,
128,98.7745,
128,98.8562,
128,98.5294,
128,99.4281,
128,98.366,
128,99.183,
128,98.8562,
128,98.4477,
128,97.8758,
128,97.0588,
128,98.8562,
128,98.8562,
128,99.0196,
128,99.0196,
128,99.4281,
128,99.2647,
128,99.1013,
128,98.6111,
128,99.0196,
128,98.1209,
128,98.8562,
128,98.1209,
128,99.0196,
128,97.9575,
128,99.0196,
128,99.3464,
128,98.2026,
128,98.6928,
128,98.9379,
128,99.4281,
128,99.2647,
128,99.3464,
128,98.5294,
128,98.5294,
128,98.8562,
128,99.3464,
128,98.1209,
128,99.6732,
128,99.5915,
128,99.5098,
128,99.4281,
128,99.0196,
128,98.1209,
128,98.7745,
128,98.366,
128,98.5294,
128,98.7745,
128,97.7941,
128,99.5915,
128,99.9183,
128,98.8562,
128,99.1013,
128,98.1209,
128,98.2026,
128,99.2647,
128,98.366,
128,98.9379,
128,99.5915,
128,99.7549,
128,98.6928,
128,97.3039,
128,98.8562,
128,99.183,
128,97.6307,
128,98.6111,
128,98.6111,
128,98.8562,
128,99.2647,
128,99.3464,
128,98.5294,
128,98.6928,
128,98.6928,
128,98.9379,
128,98.8562,
128,98.366,
128,99.2647,
128,99.1013,
128,98.5294,
128,99.0196,
128,99.0196,
128,98.7745,
128,98.7745,
128,98.4477,
128,97.9575,
128,98.1209,
128,99.1013,
128,97.0588,
128,99.5915,
128,98.6928,
128,95.6699,
128,98.7745,
128,98.4477,
128,97.9575,
128,95.5065,
128,98.7745,
128,99.2647,
128,99.3464,
128,99.2647,
128,92.7288,
128,98.366,
128,98.4477,
128,99.183,
128,99.183,
128,98.0392,
128,99.0196,
128,99.5098,
128,99.5915,
128,98.8562,
128,99.0196,
128,94.6895,
128,96.9771,
128,97.3856,
128,98.366,
128,99.1013,
128,97.8758,
128,99.183,
128,99.183,
128,98.8562,
128,98.7745,
128,98.8562,
128,99.8366,
128,99.0196,
128,98.2843,
128,98.8562,
128,99.2647,
128,98.2843,
128,98.6928,
128,99.0196,
128,99.183,
128,99.6732,
128,98.9379,
128,98.5294,
128,98.4477,
128,99.4281,
128,98.7745,
128,98.7745,
128,99.3464,
128,99.2647,
128,97.3856,
128,98.4477,
128,98.9379,
128,99.5915,
128,96.4869,
128,98.366,
128,98.2843,
128,98.5294,
128,98.7745,
128,99.1013,
128,98.7745,
128,97.6307,
128,99.1013,
128,98.8562,
128,98.6928,
128,98.6928,
128,99.0196,
128,99.183,
128,98.6111,
128,98.0392,
128,98.6928,
128,98.366,
128,98.2843,
128,98.9379,
128,98.8562,
128,96.8954,
128,99.1013,
128,98.4477,
128,99.4281,
128,99.1013,
128,98.0392,
128,98.2843,
128,98.5294,
128,98.5294,
128,98.6928,
128,99.8366,
128,99.4281,
128,97.3856,
128,98.366,
128,99.3464,
128,98.2843,
128,98.7745,
128,98.366,
128,98.9379,
128,99.183,
128,99.5098,
128,98.6111,
128,98.6928,
128,99.183,
128,99.8366,
128,99.1013,
128,99.4281,
128,95.7516,
128,99.1013,
128,99.4281,
128,99.0196,
128,99.5915,
128,98.2026,
128,98.8562,
128,99.1013,
128,99.183,
128,98.2026,
128,98.5294,
128,99.4281,
128,99.0196,
128,98.7745,
128,98.6928,
128,99.2647,
128,99.1013,
128,98.6928,
128,98.7745,
128,98.8562,
128,99.4281,
128,98.8562,
128,98.7745,
128,99.1013,
128,99.2647,
128,98.8562,
128,98.6928,
128,99.0196,
128,98.2843,
128,98.7745,
128,99.5098,
128,98.366,
128,99.2647,
128,97.9575,
128,99.5098,
128,97.8758,
128,98.8562,
128,98.5294,
128,99.0196,
128,99.2647,
128,99.1013,
128,99.1013,
128,99.4281,
128,98.9379,
128,99.5098,
128,98.4477,
128,99.0196,
128,99.183,
128,98.2026,
128,98.9379,
128,98.0392,
128,98.6111,
128,98.8562,
128,99.1013,
128,99.183,
128,97.7941,
128,99.1013,
128,99.1013,
128,99.5915,
128,98.8562,
128,99.5915,
128,98.2843,
128,99.183,
128,98.4477,
128,99.2647,
128,99.5098,
128,99.1013,
128,99.1013,
128,97.3856,
128,99.0196,
128,97.9575,
128,99.4281,
128,99.183,
128,98.4477,
128,99.1013,
128,98.6111,
128,99.1013,
128,99.1013,
128,98.8562,
128,97.7124,
128,98.6111,
128,99.1013,
128,97.549,
128,99.2647,
128,99.2647,
128,99.6732,
128,99.3464,
128,98.9379,
128,98.9379,
128,98.1209,
128,98.6111,
128,98.5294,
128,98.6111,
128,99.3464,
128,98.7745,
128,98.1209,
128,98.366,
128,98.5294,
