pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d
"[-3383.527577,-9005.921594,19.800750]",1802,763,0.361453,3.126793,358.250122,301.123658,78485.007813,78251.578125,57119.917969,56886.488281,21365.080078,21365.080078,0.000000,0.000000,0.488889,0.495238,
"[-2872.810850,-9191.991089,15.607200]",2547,2806,2.528086,2.859685,355.999390,166.273103,57753.558594,57977.636719,36388.476563,36612.558594,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.647619,
"[-2785.548161,-9394.908734,10.556785]",3358,3155,3.194667,3.711888,70.527603,74.918708,96388.882813,96374.898438,75023.820313,75009.828125,21365.080078,21365.080078,0.000000,0.000000,0.217460,0.219048,
"[-3167.435745,-9523.069017,10.965214]",3871,1627,4.468237,2.581601,260.578308,257.330808,82980.304688,83115.046875,61615.222656,61749.968750,21365.080078,21365.080078,0.000000,0.000000,0.458730,0.457143,
"[-3389.403287,-9083.705571,19.539487]",2113,739,0.869870,3.593882,116.548958,273.796166,63065.757813,62850.539063,41700.679688,41485.460938,21365.080078,21365.080078,0.000000,0.000000,0.639683,0.642857,
"[-3065.735596,-9503.799576,10.932179]",3794,2034,3.222979,3.259799,313.908295,18.544237,43331.460938,45468.937500,21966.373047,24103.851563,21365.080078,21365.080078,0.000000,0.000000,0.701587,0.679365,
"[-3376.812479,-8968.694244,19.774883]",1653,790,0.406586,3.145791,302.453461,98.570469,91763.789063,91351.539063,70398.703125,69986.453125,21365.080078,21365.080078,0.000000,0.000000,0.315873,0.322222,
"[-2745.929087,-8864.141549,71.251810]",1235,3313,2.900348,3.425650,231.161652,318.998082,95869.226563,95349.656250,74504.148438,73984.585938,21365.080078,21365.080078,0.000000,0.000000,0.260317,0.274603,
"[-3239.052258,-9448.547058,11.420967]",3573,1341,1.295676,4.752492,312.346100,90.128742,86218.687500,90306.000000,64853.613281,68940.921875,21365.080078,21365.080078,0.000000,0.000000,0.384127,0.339683,
"[-2627.877676,-8956.285127,15.600934]",1604,3785,1.954604,2.853328,124.583565,68.412070,87525.609375,87655.093750,66160.523438,66290.007813,21365.080078,21365.080078,0.000000,0.000000,0.423810,0.422222,
"[-2586.579827,-8748.390383,15.863802]",772,3951,1.397462,2.167390,261.821442,38.116016,44508.515625,43631.246094,23143.433594,22266.169922,21365.080078,21365.080078,0.000000,0.000000,0.696825,0.749206,
"[-3142.254130,-9473.667953,39.617433]",3673,1728,0.557607,1.055841,66.886925,191.264529,98773.546875,98754.015625,77408.468750,77388.929688,21365.080078,21365.080078,0.000000,0.000000,0.100000,0.104762,
"[-3177.407665,-8962.472871,41.170858]",1628,1587,3.413167,4.788822,254.574860,231.060416,84751.109375,87419.648438,63386.027344,66054.570313,21365.080078,21365.080078,0.000000,0.000000,0.420635,0.392063,
"[-3389.571164,-9417.406564,14.013785]",3448,739,2.688974,2.941388,214.599564,145.963803,66276.640625,70993.570313,44911.562500,49628.500000,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.606349,
"[-3141.146139,-9049.370318,17.704086]",1976,1732,4.356361,3.990839,200.642014,196.136884,64804.089844,65023.148438,43439.019531,43658.078125,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.650794,
"[-3344.949343,-9508.305867,12.793293]",3812,917,2.147628,3.254835,238.428009,154.369138,65698.640625,66927.765625,44333.566406,45562.687500,21365.080078,21365.080078,0.000000,0.000000,0.650794,0.642857,
"[-2582.215014,-9194.076090,14.014203]",2555,3968,1.178410,1.343043,16.378147,335.935841,56151.816406,63102.941406,34786.730469,41737.867188,21365.080078,21365.080078,0.000000,0.000000,0.687302,0.636508,
"[-2873.381634,-9318.873468,20.223495]",3054,2803,4.430609,3.872686,167.136475,213.388181,45020.421875,45914.144531,23655.343750,24549.066406,21365.080078,21365.080078,0.000000,0.000000,0.663492,0.657143,
"[-2935.126953,-9486.413360,10.425568]",3724,2556,0.416861,2.082559,295.621246,312.877159,79955.687500,80214.187500,58590.605469,58849.109375,21365.080078,21365.080078,0.000000,0.000000,0.479365,0.479365,
"[-3472.871946,-9214.690693,16.861154]",2637,405,1.853466,0.322478,255.262619,58.621068,78888.476563,79142.039063,57523.394531,57776.949219,21365.080078,21365.080078,0.000000,0.000000,0.531746,0.525397,
"[-3347.366778,-9529.122245,22.806915]",3895,907,3.568528,2.212240,285.631500,355.683497,95513.796875,95824.750000,74148.750000,74459.671875,21365.080078,21365.080078,0.000000,0.000000,0.201587,0.215873,
"[-3193.960379,-9122.412599,18.578724]",2268,1521,1.444805,1.884495,170.923752,169.363823,69238.929688,68832.125000,47873.835938,47467.039063,21365.080078,21365.080078,0.000000,0.000000,0.614286,0.620635,
"[-2567.408224,-8851.429771,14.846773]",1184,4027,1.920713,1.843783,31.545271,319.213635,90066.539063,88753.765625,68701.453125,67388.671875,21365.080078,21365.080078,0.000000,0.000000,0.349206,0.409524,
"[-3382.285284,-8927.834956,19.731981]",1490,768,0.261832,1.248744,242.697006,158.337143,95709.492188,95488.976563,74344.414063,74123.890625,21365.080078,21365.080078,0.000000,0.000000,0.263492,0.269841,
"[-3467.869199,-8720.141987,39.304556]",659,425,1.144494,4.533173,283.977875,195.848253,72224.804688,75016.476563,50859.730469,53651.398438,21365.080078,21365.080078,0.000000,0.000000,0.601587,0.571429,
"[-3311.004526,-9024.955632,21.627435]",1878,1053,1.360445,2.278832,225.985962,209.602970,63773.238281,63231.082031,42408.167969,41866.015625,21365.080078,21365.080078,0.000000,0.000000,0.615873,0.622222,
"[-3005.031116,-8847.629689,34.593084]",1169,2277,1.504969,3.470254,108.111366,95.341955,94670.023438,94670.023438,73304.953125,73304.953125,21365.080078,21365.080078,0.000000,0.000000,0.241270,0.241270,
"[-3361.703510,-9074.289439,19.598833]",2076,850,1.705180,3.063675,300.847290,175.467134,87782.578125,88576.773438,66417.500000,67211.695313,21365.080078,21365.080078,0.000000,0.000000,0.404762,0.388889,
"[-3122.646046,-9208.334804,15.469336]",2612,1806,1.131797,3.712827,259.150055,280.434960,58507.074219,62460.843750,37141.992188,41095.757813,21365.080078,21365.080078,0.000000,0.000000,0.717460,0.687302,
"[-3275.615963,-8863.502597,19.872482]",1233,1194,4.243750,3.883168,247.652710,256.881496,60542.269531,59246.769531,39177.199219,37881.699219,21365.080078,21365.080078,0.000000,0.000000,0.619048,0.630159,
"[-3246.405289,-9114.677919,18.775949]",2237,1311,2.071537,3.525862,272.629456,224.077638,74847.078125,77595.554688,53481.980469,56230.457031,21365.080078,21365.080078,0.000000,0.000000,0.539683,0.512698,
"[-2901.954373,-8683.688104,20.171623]",513,2689,1.309247,3.377271,115.573845,74.243490,88317.617188,88322.328125,66952.539063,66957.250000,21365.080078,21365.080078,0.000000,0.000000,0.271429,0.287302,
"[-2867.774527,-9315.241532,20.223926]",3040,2826,1.224783,2.549056,224.316864,278.580774,48177.726563,49271.773438,26812.648438,27906.695313,21365.080078,21365.080078,0.000000,0.000000,0.630159,0.614286,
"[-3382.621039,-9027.309665,19.771499]",1888,766,0.703575,3.061405,277.523499,253.571574,82281.929688,83419.015625,60916.843750,62053.941406,21365.080078,21365.080078,0.000000,0.000000,0.428571,0.419048,
"[-2574.190473,-9151.636237,13.004202]",2385,4000,1.137814,1.056351,103.670586,178.407845,56492.179688,56258.792969,35127.105469,34893.714844,21365.080078,21365.080078,0.000000,0.000000,0.673016,0.696825,
"[-3305.968203,-9460.855288,12.242794]",3622,1073,0.294147,1.913069,231.168152,46.579690,80747.664063,87697.234375,59382.574219,66332.156250,21365.080078,21365.080078,0.000000,0.000000,0.465079,0.409524,
"[-2891.008764,-8745.431027,21.210737]",760,2733,4.373220,4.751641,66.427452,16.794420,68879.531250,72652.820313,47514.445313,51287.746094,21365.080078,21365.080078,0.000000,0.000000,0.574603,0.542857,
"[-2588.862960,-8676.592376,16.379127]",485,3941,4.374554,2.322286,40.907475,30.282115,41190.144531,45789.460938,19825.064453,24424.376953,21365.080078,21365.080078,0.000000,0.000000,0.742857,0.717460,
"[-3438.960705,-9320.723066,15.126474]",3061,541,2.482028,2.440163,134.847580,172.078027,80153.179688,80981.195313,58788.101563,59616.117188,21365.080078,21365.080078,0.000000,0.000000,0.520635,0.507937,
"[-3216.120201,-8766.281034,21.308868]",844,1432,1.002504,2.321303,278.420685,225.693056,97621.796875,97491.734375,76256.718750,76126.656250,21365.080078,21365.080078,0.000000,0.000000,0.185714,0.190476,
"[-2863.510441,-9297.048219,66.566232]",2967,2843,3.570869,4.917461,194.413406,216.149902,84945.156250,89684.445313,63580.062500,68319.359375,21365.080078,21365.080078,0.000000,0.000000,0.390476,0.339683,
"[-2994.119083,-8700.300851,21.026252]",580,2320,2.659550,2.598906,124.028397,119.493560,85014.296875,85554.406250,63649.214844,64189.332031,21365.080078,21365.080078,0.000000,0.000000,0.449206,0.442857,
"[-2991.668073,-8737.595460,21.183632]",729,2330,1.225124,2.434463,87.375046,178.462631,89614.875000,90307.125000,68249.789063,68942.054688,21365.080078,21365.080078,0.000000,0.000000,0.344444,0.334921,
"[-3390.578429,-8941.891896,19.905950]",1546,735,1.173741,3.554128,155.918900,152.446351,94413.179688,94476.320313,73048.101563,73111.242188,21365.080078,21365.080078,0.000000,0.000000,0.300000,0.296825,
"[-3155.482872,-8728.347473,21.119228]",692,1675,1.952324,1.829083,61.272354,27.028684,74621.617188,75368.195313,53256.539063,54003.109375,21365.080078,21365.080078,0.000000,0.000000,0.495238,0.480952,
"[-3119.691403,-9052.094270,19.244377]",1987,1818,1.599118,2.187132,203.274658,203.927791,87697.234375,87697.234375,66332.156250,66332.156250,21365.080078,21365.080078,0.000000,0.000000,0.409524,0.409524,
"[-2617.872181,-8945.221172,15.487210]",1559,3825,0.657332,4.505566,153.736328,282.898968,62440.816406,62440.816406,41075.730469,41075.730469,21365.080078,21365.080078,0.000000,0.000000,0.647619,0.647619,
"[-2826.476679,-9070.556615,17.999523]",2061,2991,1.734108,4.073764,283.286804,285.252167,72449.820313,72342.265625,51084.750000,50977.199219,21365.080078,21365.080078,0.000000,0.000000,0.600000,0.601587,
"[-2997.107302,-9241.123121,15.335205]",2743,2309,2.601776,4.592142,287.487305,256.262317,75534.289063,78092.937500,54169.207031,56727.855469,21365.080078,21365.080078,0.000000,0.000000,0.565079,0.528571,
"[-3467.029812,-8955.074481,40.586877]",1599,429,4.361044,4.411649,289.503540,332.595727,97367.687500,92700.570313,76002.609375,71335.476563,21365.080078,21365.080078,0.000000,0.000000,0.206349,0.339683,
"[-2757.579780,-9367.904613,11.865066]",3250,3267,1.616236,1.947933,350.749695,341.711049,95167.398438,96226.710938,73802.328125,74861.640625,21365.080078,21365.080078,0.000000,0.000000,0.247619,0.228571,
"[-3090.212126,-9103.983883,18.300962]",2195,1936,1.808553,2.249344,78.295029,264.261567,49853.960938,51455.699219,28488.886719,30090.625000,21365.080078,21365.080078,0.000000,0.000000,0.726984,0.695238,
"[-2843.230847,-9085.723313,17.844286]",2121,2924,1.685737,0.500436,255.280624,251.385260,76523.781250,77225.992188,55158.707031,55860.917969,21365.080078,21365.080078,0.000000,0.000000,0.526984,0.509524,
"[-3457.158619,-9213.110128,16.752798]",2631,468,1.862790,4.082197,255.221725,217.295260,79537.835938,79316.648438,58172.765625,57951.585938,21365.080078,21365.080078,0.000000,0.000000,0.519048,0.522222,
"[-3165.589093,-9530.164745,10.836711]",3899,1635,0.726568,1.094877,198.330032,281.786841,86947.585938,87381.734375,65582.492188,66016.640625,21365.080078,21365.080078,0.000000,0.000000,0.338095,0.336508,
"[-2718.195735,-9076.946133,16.682933]",2086,3424,3.497972,1.538749,261.528076,272.238411,62229.093750,62986.710938,40864.027344,41621.644531,21365.080078,21365.080078,0.000000,0.000000,0.617460,0.607937,
"[-2565.561573,-8987.997314,15.749375]",1731,4035,1.232786,3.709223,185.323395,138.529694,74565.468750,74722.460938,53200.386719,53357.375000,21365.080078,21365.080078,0.000000,0.000000,0.546032,0.544444,
"[-2962.927456,-9420.735839,12.066691]",3462,2445,3.619665,4.987008,29.651457,20.303834,71082.914063,70858.632813,49717.839844,49493.554688,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.558730,
"[-2755.330223,-8909.843418,19.687805]",1418,3276,1.956412,2.590399,283.607544,270.112793,75347.375000,76463.585938,53982.316406,55098.519531,21365.080078,21365.080078,0.000000,0.000000,0.569841,0.557143,
"[-3426.974256,-8950.870851,19.744423]",1582,589,3.890162,4.614610,167.013092,189.254663,79147.890625,79445.320313,57782.800781,58080.222656,21365.080078,21365.080078,0.000000,0.000000,0.473016,0.473016,
"[-3160.217015,-8920.167535,21.846420]",1459,1656,2.629155,3.389371,207.180771,215.949924,70167.210938,69629.859375,48802.121094,48264.769531,21365.080078,21365.080078,0.000000,0.000000,0.546032,0.550794,
"[-2941.573447,-8711.129403,20.709486]",623,2531,1.080557,2.071128,57.508812,264.460645,83561.359375,85981.406250,62196.273438,64616.328125,21365.080078,21365.080078,0.000000,0.000000,0.336508,0.320635,
"[-3161.727912,-9322.303631,13.735345]",3068,1650,1.606346,2.592511,53.089573,25.496212,85068.554688,86069.390625,63703.453125,64704.304688,21365.080078,21365.080078,0.000000,0.000000,0.380952,0.373016,
"[-2963.901145,-9552.191768,9.923258]",3987,2441,1.953166,2.981241,251.358826,311.481281,69646.710938,69939.960938,48281.617188,48574.867188,21365.080078,21365.080078,0.000000,0.000000,0.582540,0.576190,
"[-2780.041781,-8714.559566,30.136682]",637,3177,2.734516,2.241904,290.081238,301.920659,86509.476563,86932.015625,65144.382813,65566.921875,21365.080078,21365.080078,0.000000,0.000000,0.296825,0.293651,
"[-3159.041873,-8897.804221,21.751423]",1370,1661,1.434178,2.395686,172.303253,93.869646,81173.531250,86604.421875,59808.445313,65239.347656,21365.080078,21365.080078,0.000000,0.000000,0.395238,0.355556,
"[-2825.603716,-9034.102732,29.775812]",1915,2995,2.035389,2.332586,34.674732,11.835771,61073.316406,62475.707031,39708.246094,41110.632813,21365.080078,21365.080078,0.000000,0.000000,0.639683,0.617460,
"[-2819.694431,-9117.132839,17.353824]",2247,3018,1.121425,2.374046,185.089798,194.228034,61560.460938,71818.562500,40195.378906,50453.488281,21365.080078,21365.080078,0.000000,0.000000,0.690476,0.606349,
"[-3271.419027,-8782.725636,22.313129]",909,1211,2.523883,1.716363,85.310173,143.981784,97607.929688,95749.960938,76242.851563,74384.890625,21365.080078,21365.080078,0.000000,0.000000,0.147619,0.250794,
"[-3146.988274,-8712.407307,27.587171]",628,1709,1.296413,1.292717,123.284920,177.643152,65639.359375,61589.035156,44274.281250,40223.945313,21365.080078,21365.080078,0.000000,0.000000,0.522222,0.561905,
"[-3388.530324,-9029.293779,19.739490]",1896,743,1.140101,4.397895,271.469086,264.023059,79174.796875,79124.070313,57809.707031,57758.980469,21365.080078,21365.080078,0.000000,0.000000,0.452381,0.455556,
"[-2976.391226,-8754.544498,21.479417]",797,2391,1.019094,3.314279,144.108810,131.301191,90202.742188,90900.710938,68837.656250,69535.632813,21365.080078,21365.080078,0.000000,0.000000,0.331746,0.312698,
"[-2878.082202,-9558.816690,9.330835]",4014,2785,1.384138,3.679563,300.950958,306.205717,93689.585938,94454.312500,72324.507813,73089.234375,21365.080078,21365.080078,0.000000,0.000000,0.301587,0.282540,
"[-3248.218366,-9502.925220,11.290879]",3790,1304,1.596050,2.428891,301.700653,311.236497,81969.718750,86804.804688,60604.640625,65439.730469,21365.080078,21365.080078,0.000000,0.000000,0.455556,0.404762,
"[-3172.472068,-9568.468225,10.605387]",4052,1607,0.817287,0.585283,328.048218,6.749121,57405.417969,59409.980469,36040.335938,38044.906250,21365.080078,21365.080078,0.000000,0.000000,0.661905,0.619048,
"[-3173.143578,-8649.420109,12.429073]",376,1604,2.707352,2.967545,352.105377,254.498484,60734.726563,60842.273438,39369.640625,39477.191406,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.703175,
"[-2915.854624,-9237.861104,68.455522]",2730,2634,1.960195,0.317786,192.828049,317.004791,97335.250000,98038.492188,75970.171875,76673.414063,21365.080078,21365.080078,0.000000,0.000000,0.200000,0.165079,
"[-3419.520498,-9303.807657,15.098599]",2994,619,3.045265,2.157135,267.796326,158.363007,85288.789063,85536.328125,63923.695313,64171.234375,21365.080078,21365.080078,0.000000,0.000000,0.455556,0.452381,
"[-3377.920470,-8793.419671,17.247089]",952,785,1.822066,2.192158,116.948364,50.242343,89735.968750,88178.617188,68370.890625,66813.531250,21365.080078,21365.080078,0.000000,0.000000,0.252381,0.331746,
"[-2598.599851,-9367.198403,9.947363]",3247,3903,3.520347,3.503695,240.245041,276.577622,58169.632813,61192.343750,36804.546875,39827.257813,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.680952,
"[-3439.665790,-9293.012734,15.501424]",2951,538,3.570691,4.422261,313.661224,161.762351,79594.257813,78295.859375,58229.187500,56930.789063,21365.080078,21365.080078,0.000000,0.000000,0.522222,0.536508,
"[-3480.090676,-8739.915864,39.140524]",738,377,0.443602,1.841594,321.481262,302.244153,89902.343750,91028.109375,68537.250000,69663.023438,21365.080078,21365.080078,0.000000,0.000000,0.379365,0.366667,
"[-2874.724653,-9195.320364,15.564231]",2560,2798,3.037905,1.417318,49.969204,39.293302,51681.718750,53870.648438,30316.636719,32505.564453,21365.080078,21365.080078,0.000000,0.000000,0.679365,0.663492,
"[-3242.376231,-8852.976707,20.495739]",1190,1327,2.671133,1.694842,217.451767,313.410774,74424.148438,78534.906250,53059.070313,57169.835938,21365.080078,21365.080078,0.000000,0.000000,0.485714,0.447619,
"[-3300.864729,-8975.890859,21.645380]",1682,1093,0.210868,1.101900,57.895470,138.587801,80675.718750,80875.648438,59310.632813,59510.562500,21365.080078,21365.080078,0.000000,0.000000,0.495238,0.492063,
"[-3168.644463,-8668.723180,13.782350]",453,1622,1.292804,1.334048,38.676445,196.115423,66628.078125,68657.046875,45262.992188,47291.968750,21365.080078,21365.080078,0.000000,0.000000,0.650794,0.633333,
"[-2775.341213,-8680.796007,20.093795]",502,3196,1.555777,1.068205,159.340347,145.501592,62985.867188,64171.546875,41620.785156,42806.468750,21365.080078,21365.080078,0.000000,0.000000,0.566667,0.558730,
"[-3360.696246,-9499.226026,17.992683]",3775,854,0.705762,2.811136,312.992218,252.951389,96049.328125,96006.765625,74684.250000,74641.687500,21365.080078,21365.080078,0.000000,0.000000,0.247619,0.247619,
"[-3418.076752,-8840.634848,17.505005]",1141,625,4.292013,0.845931,99.724808,131.780330,81542.343750,82887.625000,60177.257813,61522.558594,21365.080078,21365.080078,0.000000,0.000000,0.490476,0.474603,
"[-3422.374415,-9002.222399,19.743980]",1787,607,0.774628,1.766522,261.003418,134.633019,62413.363281,62780.648438,41048.285156,41415.566406,21365.080078,21365.080078,0.000000,0.000000,0.580952,0.576190,
"[-3242.947014,-9511.971433,11.268626]",3826,1325,0.189705,1.886002,68.897324,136.556378,93380.187500,92749.742188,72015.109375,71384.656250,21365.080078,21365.080078,0.000000,0.000000,0.325397,0.336508,
"[-2810.696200,-9252.321592,13.674683]",2788,3054,2.821534,2.745119,356.417725,139.573000,82349.554688,82839.992188,60984.468750,61474.906250,21365.080078,21365.080078,0.000000,0.000000,0.490476,0.484127,
"[-3356.062829,-8710.961258,11.136877]",622,873,1.576932,1.716236,213.434082,206.918419,69635.882813,69798.976563,48270.800781,48433.894531,21365.080078,21365.080078,0.000000,0.000000,0.619048,0.617460,
"[-3060.061339,-9462.873030,11.120963]",3630,2057,3.552877,2.942540,14.751939,21.530177,52088.660156,59170.105469,30723.578125,37805.023438,21365.080078,21365.080078,0.000000,0.000000,0.671429,0.614286,
"[-3147.995538,-9303.774028,14.078501]",2994,1705,1.944737,1.196878,277.812866,323.281870,74769.210938,75730.414063,53404.132813,54365.328125,21365.080078,21365.080078,0.000000,0.000000,0.571429,0.563492,
"[-3386.683672,-9332.594118,31.259878]",3109,750,0.342496,3.159397,355.763947,354.308573,95675.726563,95493.382813,74310.648438,74128.296875,21365.080078,21365.080078,0.000000,0.000000,0.265079,0.271429,
"[-2650.742582,-8820.390164,17.298002]",1060,3694,2.340495,3.455797,349.523315,110.069008,60237.964844,61744.351563,38872.894531,40379.269531,21365.080078,21365.080078,0.000000,0.000000,0.561905,0.573016,
"[-3329.739647,-8726.296102,21.721021]",684,978,0.539697,1.625278,280.370209,212.465361,69894.578125,69995.304688,48529.500000,48630.234375,21365.080078,21365.080078,0.000000,0.000000,0.582540,0.580952,
"[-2979.715200,-9217.448275,16.019926]",2648,2378,0.125240,4.237250,123.558334,16.184910,58169.632813,58169.632813,36804.546875,36804.546875,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-2889.128537,-8748.592157,21.131033]",773,2740,1.586373,1.789097,112.418770,163.284103,70276.578125,74382.320313,48911.484375,53017.246094,21365.080078,21365.080078,0.000000,0.000000,0.519048,0.487302,
"[-3208.733594,-8737.124654,21.794839]",727,1462,1.769999,3.388512,357.783875,290.366978,90329.671875,94099.953125,68964.593750,72734.867188,21365.080078,21365.080078,0.000000,0.000000,0.204762,0.220635,
"[-3298.212265,-8997.245301,21.614797]",1768,1104,1.315227,3.161072,51.696270,209.496312,74023.531250,74023.531250,52658.449219,52658.449219,21365.080078,21365.080078,0.000000,0.000000,0.536508,0.536508,
"[-2792.565437,-8653.287449,18.688469]",392,3127,0.626679,3.519292,351.253845,257.515200,72871.437500,72871.437500,51506.367188,51506.367188,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.507937,
"[-3352.470252,-8877.559537,18.427236]",1289,887,3.301188,3.070655,114.599342,94.858412,69765.703125,73909.085938,48400.617188,52543.996094,21365.080078,21365.080078,0.000000,0.000000,0.565079,0.533333,
"[-3394.842516,-8968.828760,19.843103]",1654,718,1.451382,1.513427,11.780252,64.898333,90201.320313,91094.562500,68836.226563,69729.476563,21365.080078,21365.080078,0.000000,0.000000,0.368254,0.352381,
"[-2965.512769,-9536.655151,9.880574]",3925,2435,1.575845,2.598061,77.715820,262.521111,73422.070313,73467.437500,52056.976563,52102.351563,21365.080078,21365.080078,0.000000,0.000000,0.471429,0.466667,
"[-3475.960891,-9490.347958,40.122503]",3740,393,2.557143,3.297994,183.623962,178.779227,98861.367188,98839.585938,77496.281250,77474.484375,21365.080078,21365.080078,0.000000,0.000000,0.041270,0.057143,
"[-2734.144091,-9193.134476,15.871862]",2551,3360,2.594319,4.228660,301.208221,320.486652,74836.296875,77035.171875,53471.230469,55670.097656,21365.080078,21365.080078,0.000000,0.000000,0.563492,0.538095,
"[-2708.928900,-8707.362950,18.396957]",608,3461,1.108654,4.779755,159.955856,260.854537,45908.828125,48353.636719,24543.744141,26988.554688,21365.080078,21365.080078,0.000000,0.000000,0.736508,0.703175,
"[-2638.051048,-8893.970510,15.691843]",1354,3745,1.572436,3.817908,2.267777,317.588248,79060.929688,79060.929688,57695.843750,57695.843750,21365.080078,21365.080078,0.000000,0.000000,0.458730,0.458730,
"[-2612.567254,-8950.500931,15.500410]",1581,3847,0.691935,2.119887,315.329529,102.442407,57753.558594,57753.558594,36388.476563,36388.476563,21365.080078,21365.080078,0.000000,0.000000,0.655556,0.655556,
"[-3037.129282,-9513.686514,10.692988]",3833,2148,3.229583,1.144629,331.540588,284.694648,59976.726563,60319.019531,38611.648438,38953.937500,21365.080078,21365.080078,0.000000,0.000000,0.446032,0.426984,
"[-2941.808475,-8805.458869,22.022604]",1000,2530,1.187485,4.797932,178.143890,278.629854,85478.171875,85371.375000,64113.085938,64006.281250,21365.080078,21365.080078,0.000000,0.000000,0.449206,0.450794,
"[-3299.085228,-8995.496591,21.593940]",1761,1101,1.182977,0.405106,53.840336,232.166341,75425.406250,75624.570313,54060.335938,54259.500000,21365.080078,21365.080078,0.000000,0.000000,0.525397,0.523810,
"[-2632.846848,-8956.991337,15.699119]",1607,3766,4.641361,2.653729,281.678741,282.972020,90231.765625,87777.296875,68866.679688,66412.226563,21365.080078,21365.080078,0.000000,0.000000,0.374603,0.407937,
"[-2818.888619,-9105.698965,17.483585]",2201,3021,3.171273,4.677768,336.897491,15.697362,57767.699219,59187.234375,36402.621094,37822.148438,21365.080078,21365.080078,0.000000,0.000000,0.726984,0.714286,
"[-2747.775738,-8949.155770,19.179016]",1575,3306,0.469578,3.470045,191.681259,272.198939,64533.949219,64533.949219,43168.875000,43168.875000,21365.080078,21365.080078,0.000000,0.000000,0.658730,0.658730,
"[-3129.831200,-8870.295664,21.908996]",1260,1778,1.051836,2.286011,244.579651,249.690253,85996.570313,86285.031250,64631.488281,64919.953125,21365.080078,21365.080078,0.000000,0.000000,0.406349,0.400000,
"[-3199.903241,-9087.572911,19.336534]",2129,1497,3.893206,3.604023,327.769592,329.167448,76535.500000,78017.835938,55170.417969,56652.765625,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.539683,
"[-2728.100503,-9553.402414,8.924874]",3992,3385,0.779562,2.580844,94.687607,110.031755,94424.156250,95207.476563,73059.070313,73842.398438,21365.080078,21365.080078,0.000000,0.000000,0.287302,0.265079,
"[-3208.028508,-9032.152248,20.617525]",1907,1465,2.203511,3.902499,176.992294,142.938964,64260.992188,64376.890625,42895.917969,43011.824219,21365.080078,21365.080078,0.000000,0.000000,0.661905,0.663492,
"[-3228.543131,-9468.186419,11.185398]",3651,1383,0.222989,1.444974,330.517212,252.386232,81360.000000,81569.859375,59994.910156,60204.773438,21365.080078,21365.080078,0.000000,0.000000,0.506349,0.503175,
"[-2734.714874,-9068.572501,16.708471]",2053,3358,0.527928,1.863833,226.392273,128.476122,66101.921875,66300.757813,44736.839844,44935.679688,21365.080078,21365.080078,0.000000,0.000000,0.520635,0.522222,
"[-3121.303026,-9427.764309,15.662204]",3490,1812,2.817077,2.723525,309.302612,133.266996,66954.109375,67392.117188,45589.035156,46027.035156,21365.080078,21365.080078,0.000000,0.000000,0.598413,0.587302,
"[-3231.564924,-8776.941440,21.181875]",886,1371,0.730567,1.624320,273.279907,57.285086,98241.312500,98000.343750,76876.226563,76635.257813,21365.080078,21365.080078,0.000000,0.000000,0.153968,0.174603,
"[-3233.613029,-9064.570645,21.504718]",2037,1362,1.084439,2.538356,170.248199,174.960207,87911.281250,87222.156250,66546.203125,65857.078125,21365.080078,21365.080078,0.000000,0.000000,0.398413,0.404762,
"[-2989.922147,-9549.333300,10.019628]",3976,2337,1.946641,3.863364,263.559845,278.778959,59230.472656,59590.269531,37865.382813,38225.179688,21365.080078,21365.080078,0.000000,0.000000,0.584127,0.577778,
"[-3232.303585,-9066.083952,21.539077]",2043,1368,1.953693,3.354649,82.383232,93.293630,67606.750000,69020.359375,46241.675781,47655.289063,21365.080078,21365.080078,0.000000,0.000000,0.633333,0.622222,
"[-2701.407991,-9340.765975,11.691772]",3142,3491,2.569006,4.541304,25.062508,302.305191,57995.074219,58169.632813,36629.988281,36804.546875,21365.080078,21365.080078,0.000000,0.000000,0.706349,0.704762,
"[-2846.789848,-9301.958060,12.896222]",2986,2910,0.350904,0.142504,117.069786,20.683960,50892.687500,51473.398438,29527.603516,30108.314453,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.690476,
"[-2953.996377,-8768.971357,22.239551]",854,2481,1.969519,2.395706,125.357025,248.935421,85407.617188,85775.710938,64042.515625,64410.617188,21365.080078,21365.080078,0.000000,0.000000,0.371429,0.355556,
"[-3031.018543,-8694.483027,44.240457]",557,2173,2.949333,1.680571,182.953918,250.140712,45880.765625,45880.765625,24515.689453,24515.689453,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3180.865940,-9542.472975,10.720546]",3948,1573,2.360676,3.075655,87.958374,322.718429,92275.679688,92408.507813,70910.601563,71043.429688,21365.080078,21365.080078,0.000000,0.000000,0.287302,0.285714,
