pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d,shadow2d,shadow3d
"[-3274.608698,-8766.684582,21.544839]",845,1199,0.814214,1.516806,287.656799,251.287018,2723.503174,2770.727051,2079.212646,2126.455811,644.290710,644.177856,0.000000,0.093560,0.250000,0.350000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3035.383356,-8862.056548,22.222850]",1227,2155,0.976267,0.947419,155.210526,8.881188,2470.788086,2286.456299,1826.497314,1642.178101,644.290710,644.246704,0.000000,0.031585,0.400000,0.450000,"1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3419.621225,-9237.154894,39.854372]",2727,618,2.118009,2.341412,283.219208,320.954605,2323.500732,2385.154541,1679.209961,1740.938721,644.290710,644.021790,0.000000,0.194047,0.400000,0.350000,"1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,","0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-2895.709332,-8949.122141,21.062381]",1575,2714,3.730837,4.966392,331.023865,299.581911,2430.518311,2708.187500,1786.227661,2064.193604,644.290710,643.081299,0.000000,0.912502,0.450000,0.450000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-3460.012535,-8903.353013,17.558355]",1392,457,3.191046,3.488366,83.411087,129.208271,1928.214966,1559.373413,1283.924194,915.379150,644.290710,643.693848,0.000000,0.300337,0.550000,0.700000,"1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,",
"[-3480.023525,-8776.907811,39.095853]",886,377,0.771644,1.341080,59.687492,226.363797,2782.871094,2812.722168,2138.580322,2168.444580,644.290710,644.202515,0.000000,0.075124,0.250000,0.300000,"1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3480.594308,-8803.104836,17.466869]",991,375,0.211658,2.911027,329.482697,77.778544,2782.871094,2417.001221,2138.580322,1772.790039,644.290710,643.875061,0.000000,0.336218,0.250000,0.350000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-3322.218738,-9194.614154,70.285135]",2557,1008,2.690865,1.605318,137.868652,182.099256,2850.896973,2854.924072,2206.606201,2210.647949,644.290710,644.164307,0.000000,0.111862,0.000000,0.000000,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,",
"[-3360.763397,-8672.422375,11.418230]",468,854,2.583862,0.909341,196.220490,285.976024,1617.044800,1644.102905,972.754089,999.832397,644.290710,644.250183,0.000000,0.020365,0.750000,0.750000,"1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,","1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,",
"[-3368.049277,-9071.195567,19.776077]",2063,825,0.209918,1.728399,347.660461,277.215063,2597.644775,2709.526855,1953.353882,2065.264404,644.290710,644.144165,0.000000,0.118184,0.400000,0.400000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,",
"[-3242.174778,-8852.270497,20.499645]",1188,1328,2.287120,1.694842,36.770023,313.410774,1929.127808,2131.156494,1284.837158,1486.915161,644.290710,644.149780,0.000000,0.091411,0.600000,0.550000,"1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,","1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3350.455722,-8755.048933,13.013797]",799,895,1.707766,2.748065,95.201897,160.090379,2565.265137,2520.674316,1920.974365,1876.458984,644.290710,643.920288,0.000000,0.295004,0.400000,0.400000,"1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,","1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-3208.196386,-9210.587950,16.160167]",2621,1464,1.303944,0.876482,300.105774,176.248227,1419.387207,1607.290527,775.096436,963.018494,644.290710,644.253052,0.000000,0.018966,0.750000,0.700000,"1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,",
"[-2842.861516,-9324.691293,13.076249]",3077,2925,1.501603,3.497506,216.293961,254.206124,1491.865601,1575.825195,847.574829,931.856567,644.290710,643.690735,0.000000,0.277867,0.700000,0.700000,"1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,",
"[-2778.900214,-9503.496914,9.364504]",3793,3181,1.002911,3.367828,215.915039,156.186041,1935.296265,1810.645752,1291.005615,1166.577148,644.290710,643.734375,0.000000,0.334231,0.550000,0.550000,"1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,","1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,",
