pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d
"[-2969.441101,-9511.567884,10.509461]",3825,2419,3.458399,2.622709,261.891632,294.600412,1486095.500000,1523633.500000,1131394.000000,1168931.125000,354702.187500,354702.187500,0.000000,0.000000,0.651747,0.637009,
"[-3173.781512,-9006.325143,20.775426]",1804,1602,1.414286,3.295218,86.500977,73.296904,1973938.750000,1980871.750000,1619236.875000,1626169.875000,354702.187500,354702.187500,0.000000,0.000000,0.366812,0.366812,
"[-3018.293434,-9219.768678,16.287023]",2658,2224,1.845143,3.800693,298.649994,310.738874,1730444.250000,1728528.875000,1375741.625000,1373826.625000,354702.187500,354702.187500,0.000000,0.000000,0.486245,0.485371,
"[-3249.124904,-9122.748889,18.650127]",2270,1300,0.954153,2.231884,270.501984,346.557413,2060459.000000,2066436.750000,1705756.750000,1711734.125000,354702.187500,354702.187500,0.000000,0.000000,0.287664,0.284934,
"[-3065.030511,-8684.797863,21.102815]",518,2037,2.771318,1.919801,263.014587,230.472999,1455139.250000,1459528.750000,1100437.500000,1104827.125000,354702.187500,354702.187500,0.000000,0.000000,0.617249,0.615502,
"[-3338.167094,-9049.269431,19.709499]",1976,944,0.533733,4.997810,203.352631,43.665299,2027952.125000,2016954.875000,1673249.250000,1662251.750000,354702.187500,354702.187500,0.000000,0.000000,0.311790,0.328384,
"[-2767.786728,-8669.967455,20.250066]",458,3226,2.008688,3.128417,140.337448,83.517689,1371261.125000,1372718.875000,1016559.125000,1018016.937500,354702.187500,354702.187500,0.000000,0.000000,0.561135,0.560917,
"[-3338.872180,-9003.164013,20.684557]",1791,941,0.289534,1.551240,166.666611,43.987060,2084499.500000,2079332.375000,1729795.875000,1724628.125000,354702.187500,354702.187500,0.000000,0.000000,0.296288,0.305131,
"[-3363.684464,-8991.494735,19.745107]",1745,842,0.696032,2.298686,26.138620,152.431704,2116012.000000,2109204.250000,1761310.000000,1754501.750000,354702.187500,354702.187500,0.000000,0.000000,0.260917,0.270197,
"[-2901.215712,-9070.052179,18.442793]",2059,2692,0.271285,1.927629,1.061766,68.603620,1816477.125000,1819270.750000,1461774.625000,1464568.875000,354702.187500,354702.187500,0.000000,0.000000,0.386681,0.387445,
"[-2774.904731,-8675.213585,20.105356]",479,3197,1.636150,2.061203,194.992050,71.150011,1528693.375000,1535804.125000,1173991.750000,1181101.750000,354702.187500,354702.187500,0.000000,0.000000,0.526528,0.524672,
"[-3041.829850,-8846.856221,22.467859]",1166,2130,4.543493,2.419876,190.022797,209.046717,2026088.250000,2005486.000000,1671386.625000,1650784.750000,354702.187500,354702.187500,0.000000,0.000000,0.318559,0.329258,
"[-2714.737459,-9203.660367,51.915647]",2593,3438,1.096867,2.100909,145.857178,73.143330,2198266.750000,2198608.500000,1843564.500000,1843906.375000,354702.187500,354702.187500,0.000000,0.000000,0.080677,0.085808,
"[-2854.176455,-9214.152628,15.164638]",2635,2880,0.305086,1.762261,1.062147,135.908905,1716769.500000,1741007.500000,1362067.750000,1386306.375000,354702.187500,354702.187500,0.000000,0.000000,0.463428,0.454803,
"[-2693.114846,-9116.191226,16.216402]",2243,3524,1.310055,0.950857,257.935608,2.670651,1531462.375000,1565417.750000,1176760.125000,1210715.125000,354702.187500,354702.187500,0.000000,0.000000,0.530786,0.515611,
"[-3370.768892,-9200.768269,17.405889]",2582,814,0.533496,0.652829,271.115021,292.960646,1466008.500000,1491688.875000,1111306.250000,1136986.375000,354702.187500,354702.187500,0.000000,0.000000,0.598472,0.598581,
"[-2867.002291,-9282.654989,22.045808]",2909,2829,3.233184,4.009992,160.274734,150.580033,1247106.125000,1272941.125000,892403.750000,918239.625000,354702.187500,354702.187500,0.000000,0.000000,0.575546,0.558734,
"[-3099.277507,-9559.825561,10.514328]",4018,1900,2.105497,1.960688,265.041595,116.038859,1828312.375000,1830101.500000,1473610.125000,1475399.500000,354702.187500,354702.187500,0.000000,0.000000,0.368886,0.366921,
"[-2864.987762,-8655.809628,19.252859]",402,2837,0.853120,1.876517,34.758743,343.318892,1839326.250000,1853472.500000,1484624.250000,1498770.000000,354702.187500,354702.187500,0.000000,0.000000,0.433406,0.423581,
"[-3465.283886,-8743.884091,39.124277]",754,436,1.395216,3.292780,106.993210,145.970973,1604868.250000,1608590.125000,1250166.500000,1253888.500000,354702.187500,354702.187500,0.000000,0.000000,0.472380,0.478166,
"[-3334.104460,-8722.361504,21.724508]",668,961,0.375778,1.643011,82.732384,173.731962,1267645.000000,1276797.250000,912943.812500,922096.062500,354702.187500,354702.187500,0.000000,0.000000,0.661681,0.658515,
"[-3415.457864,-9431.665278,14.139975]",3505,635,4.444701,3.166709,151.909592,178.573780,1846695.625000,1844494.750000,1491994.375000,1489792.875000,354702.187500,354702.187500,0.000000,0.000000,0.453821,0.454258,
"[-2642.919494,-8689.808590,30.654329]",538,3725,0.443410,3.475904,121.557083,337.078799,1699706.000000,1699699.000000,1345003.875000,1344997.250000,354702.187500,354702.187500,0.000000,0.000000,0.472380,0.471507,
"[-3316.074424,-8937.049314,21.701477]",1527,1033,1.121010,1.386089,27.445496,21.706275,2003330.375000,2005856.250000,1648627.250000,1651153.375000,354702.187500,354702.187500,0.000000,0.000000,0.356332,0.355349,
"[-3316.645207,-9005.417158,21.611808]",1800,1030,0.652076,2.295893,257.121246,245.293002,2010838.875000,2022579.500000,1656136.750000,1667877.500000,354702.187500,354702.187500,0.000000,0.000000,0.346507,0.344651,
"[-2611.862169,-9162.397531,14.213683]",2428,3849,4.474797,4.013087,218.671097,296.644059,1818737.625000,1819258.375000,1464035.000000,1464556.375000,354702.187500,354702.187500,0.000000,0.000000,0.408843,0.408079,
"[-2947.449157,-8790.393058,22.453245]",940,2507,3.185901,3.161035,237.694000,219.299001,2059605.500000,2074108.125000,1704903.250000,1719405.625000,354702.187500,354702.187500,0.000000,0.000000,0.281332,0.270415,
"[-3110.827475,-8675.179956,17.411077]",479,1854,3.243408,4.093758,201.189392,221.554797,1362290.125000,1355326.625000,1007588.187500,1000625.250000,354702.187500,354702.187500,0.000000,0.000000,0.660480,0.663865,
"[-2806.096358,-8969.265937,18.977743]",1656,3073,4.920138,2.835234,345.935425,335.609350,1392451.250000,1416137.000000,1037748.812500,1061434.625000,354702.187500,354702.187500,0.000000,0.000000,0.584389,0.574345,
"[-2963.531815,-8779.261844,22.335432]",896,2443,2.148015,1.743603,219.476166,184.539536,2091964.250000,2097027.625000,1737263.000000,1742325.750000,354702.187500,354702.187500,0.000000,0.000000,0.267031,0.263865,
"[-2807.540104,-9352.233479,11.523820]",3188,3067,0.731687,3.513167,11.273851,40.959330,1878115.875000,1884618.750000,1523413.250000,1529915.625000,354702.187500,354702.187500,0.000000,0.000000,0.388319,0.382424,
"[-3008.287939,-9034.405394,38.302675]",1916,2264,1.729649,3.261690,4.691813,319.617152,1940757.000000,1947721.625000,1586055.000000,1593019.250000,354702.187500,354702.187500,0.000000,0.000000,0.314629,0.314847,
"[-3357.607301,-8880.754296,18.595893]",1302,867,3.237433,4.216277,74.353958,56.783343,2061767.375000,2056945.125000,1707064.625000,1702242.125000,354702.187500,354702.187500,0.000000,0.000000,0.280240,0.295087,
"[-3430.298229,-8957.764805,19.700742]",1610,576,0.710519,1.436129,257.105103,224.641410,1781188.625000,1780535.250000,1426486.625000,1425833.125000,354702.187500,354702.187500,0.000000,0.000000,0.437991,0.439629,
"[-3263.394486,-8644.241237,10.882871]",356,1243,2.495018,1.254773,196.293091,199.698313,1333253.125000,1371338.875000,978551.062500,1016636.250000,354702.187500,354702.187500,0.000000,0.000000,0.637555,0.627838,
"[-3196.881447,-8744.354898,21.608989]",756,1509,0.949418,3.383000,272.678314,1.054968,2004902.750000,2004206.750000,1650200.750000,1649505.500000,354702.187500,354702.187500,0.000000,0.000000,0.301419,0.306223,
"[-3359.957585,-9271.658292,16.184524]",2865,857,1.801036,0.832626,46.956554,258.544044,1060564.500000,1115212.375000,705862.250000,760510.812500,354702.187500,354702.187500,0.000000,0.000000,0.695633,0.672271,
"[-2666.590212,-9468.186419,4.807464]",3651,3631,0.289541,3.753128,202.233109,228.313131,1920398.625000,1972168.250000,1565697.375000,1617466.750000,354702.187500,354702.187500,0.000000,0.000000,0.403930,0.377402,
"[-2871.199227,-9315.174273,20.175045]",3039,2812,2.030450,2.549056,246.675537,278.580774,1793136.250000,1804447.750000,1438434.375000,1449746.750000,354702.187500,354702.187500,0.000000,0.000000,0.396179,0.387445,
"[-2873.952417,-9436.373344,29.686178]",3524,2801,3.899423,1.499095,155.461975,43.473557,2058279.500000,2078970.750000,1703578.125000,1724269.250000,354702.187500,354702.187500,0.000000,0.000000,0.284716,0.267140,
"[-2687.642042,-9158.261159,15.538823]",2412,3546,1.871226,3.406569,200.863281,336.426881,1826565.250000,1817293.125000,1471863.375000,1462591.375000,354702.187500,354702.187500,0.000000,0.000000,0.419869,0.421397,
"[-2647.385033,-9569.779758,8.738462]",4058,3707,1.140427,3.175070,20.546408,185.761155,2145786.250000,2144688.500000,1791084.125000,1789986.250000,354702.187500,354702.187500,0.000000,0.000000,0.183406,0.187991,
"[-2890.673009,-9342.279282,13.068017]",3148,2734,1.220752,2.093661,213.827332,179.550988,1102364.125000,1144982.875000,747661.750000,790281.187500,354702.187500,354702.187500,0.000000,0.000000,0.702293,0.687336,
"[-2969.844007,-8793.251526,21.849802]",952,2418,0.638822,0.336677,120.012329,229.763026,2089453.875000,2094680.125000,1734751.750000,1739977.875000,354702.187500,354702.187500,0.000000,0.000000,0.275764,0.269105,
"[-3015.674546,-9273.608776,14.366132]",2873,2234,1.567874,0.715115,176.584305,9.970048,1801951.000000,1800879.000000,1447249.250000,1446177.125000,354702.187500,354702.187500,0.000000,0.000000,0.462773,0.462882,
"[-2802.302328,-8694.785688,23.467981]",558,3088,2.047452,3.195456,44.917862,230.022735,1771052.500000,1785648.625000,1416350.500000,1430947.125000,354702.187500,354702.187500,0.000000,0.000000,0.393668,0.392031,
"[-3101.963546,-9533.998456,10.668961]",3915,1889,0.785213,4.436217,357.002502,218.267030,2015309.500000,2014990.125000,1660606.625000,1660286.875000,354702.187500,354702.187500,0.000000,0.000000,0.240830,0.240939,
"[-3230.188329,-9446.058509,11.745250]",3563,1376,4.455031,0.349153,269.213806,138.040434,1704628.875000,1743385.000000,1349926.375000,1388682.500000,354702.187500,354702.187500,0.000000,0.000000,0.492140,0.473253,
"[-2787.226935,-9088.413637,17.328315]",2132,3148,2.717392,2.099433,16.069374,19.453377,2075477.125000,2081745.000000,1720775.500000,1727042.500000,354702.187500,354702.187500,0.000000,0.000000,0.289520,0.284170,
"[-2602.226004,-9156.411562,14.238903]",2404,3888,1.334126,4.471653,162.577118,108.063672,1925542.500000,1876443.250000,1570838.875000,1521740.750000,354702.187500,354702.187500,0.000000,0.000000,0.345087,0.384061,
"[-3227.636592,-8768.635067,21.313539]",853,1386,1.308557,2.397275,276.441101,209.944042,2114466.500000,2115690.500000,1759765.750000,1760989.000000,354702.187500,354702.187500,0.000000,0.000000,0.244432,0.243996,
"[-2624.184372,-8894.979381,15.691376]",1359,3800,2.363780,2.471619,54.332912,183.124943,2028902.125000,2031522.125000,1674199.375000,1676819.250000,354702.187500,354702.187500,0.000000,0.000000,0.337882,0.336900,
"[-3115.024410,-9046.242817,19.114402]",1964,1837,1.090058,1.044874,73.723251,353.979269,1986958.750000,1982130.750000,1632256.375000,1627428.750000,354702.187500,354702.187500,0.000000,0.000000,0.362991,0.367795,
"[-3236.970578,-9118.814291,18.648212]",2254,1349,3.494899,1.606193,257.430145,90.601024,2103497.250000,2104858.750000,1748795.125000,1750157.125000,354702.187500,354702.187500,0.000000,0.000000,0.252620,0.257860,
"[-2748.581550,-9569.611613,9.097270]",4057,3303,2.143401,3.489174,249.031464,193.120933,2147405.750000,2153078.750000,1792702.875000,1798375.875000,354702.187500,354702.187500,0.000000,0.000000,0.202293,0.196725,
"[-2937.175058,-9003.870223,19.463764]",1794,2548,1.666605,3.226875,67.941223,61.242479,1329993.625000,1348125.125000,975292.000000,993423.500000,354702.187500,354702.187500,0.000000,0.000000,0.624127,0.615721,
"[-3011.376883,-9095.610252,18.575035]",2161,2251,0.658385,2.986176,261.716583,67.064972,1629498.250000,1632545.375000,1274795.750000,1277842.750000,354702.187500,354702.187500,0.000000,0.000000,0.506550,0.503930,
"[-2976.491953,-8732.820136,21.330309]",710,2391,1.256738,1.842025,167.614380,151.097334,2084390.375000,2092449.375000,1729688.125000,1737746.875000,354702.187500,354702.187500,0.000000,0.000000,0.271070,0.264520,
"[-2771.278579,-8665.494792,20.143615]",441,3212,1.691058,1.593458,32.258266,267.554717,1508231.125000,1525741.000000,1153529.750000,1171039.750000,354702.187500,354702.187500,0.000000,0.000000,0.538100,0.529913,
"[-3154.979240,-8699.863674,21.079107]",578,1677,1.706236,4.139402,149.950470,66.873739,1421388.875000,1434021.875000,1066686.750000,1079319.125000,354702.187500,354702.187500,0.000000,0.000000,0.617358,0.612009,
"[-3154.710636,-9554.411285,10.903711]",3996,1678,3.172148,3.823200,267.254608,247.841319,2069859.000000,2070919.000000,1715156.750000,1716216.875000,354702.187500,354702.187500,0.000000,0.000000,0.229476,0.225655,
"[-3372.011185,-8949.626576,19.745178]",1577,809,1.589123,4.473823,219.918289,338.929601,2160744.000000,2155536.250000,1806042.375000,1800835.125000,354702.187500,354702.187500,0.000000,0.000000,0.208843,0.218013,
"[-2947.482732,-8692.868833,20.271555]",550,2507,2.701954,3.256448,76.425140,128.243588,1931777.125000,1943752.500000,1577075.125000,1589050.125000,354702.187500,354702.187500,0.000000,0.000000,0.348472,0.337773,
"[-2945.300326,-9004.744578,19.507026]",1798,2516,0.835867,4.119489,101.561134,229.038406,1390484.125000,1402018.250000,1035782.062500,1047316.375000,354702.187500,354702.187500,0.000000,0.000000,0.610808,0.604258,
"[-3072.249241,-8898.947608,22.113130]",1374,2008,2.270673,3.699137,132.553452,267.129107,2017039.625000,2016884.875000,1662337.125000,1662182.125000,354702.187500,354702.187500,0.000000,0.000000,0.321507,0.325546,
"[-3484.186885,-8699.090206,12.336490]",575,360,2.397805,2.788224,12.937498,355.308262,914163.500000,940207.375000,559461.062500,585504.812500,354702.187500,354702.187500,0.000000,0.000000,0.732205,0.729803,
"[-3181.335996,-8816.421937,21.408603]",1044,1572,3.719749,3.222311,60.870293,15.671515,1634945.000000,1658681.375000,1280243.250000,1303979.375000,354702.187500,354702.187500,0.000000,0.000000,0.547162,0.536900,
"[-2740.086952,-9398.002606,9.683265]",3371,3337,0.518241,2.261608,107.107170,238.230708,2124058.750000,2135224.500000,1769358.000000,1780521.875000,354702.187500,354702.187500,0.000000,0.000000,0.253821,0.237227,
"[-3309.292176,-8977.370537,21.670482]",1688,1060,0.978176,0.392043,332.971222,59.739381,1945757.125000,1933132.500000,1591055.125000,1578430.125000,354702.187500,354702.187500,0.000000,0.000000,0.326201,0.341376,
"[-3249.662112,-9557.572415,11.003090]",4009,1298,0.978317,3.501452,56.380928,73.504256,2125958.000000,2126964.250000,1771256.500000,1772262.500000,354702.187500,354702.187500,0.000000,0.000000,0.209934,0.216157,
"[-3409.044946,-8923.664955,19.775409]",1473,661,0.277697,2.478244,258.950958,281.946809,2140528.750000,2136683.750000,1785827.000000,1781981.500000,354702.187500,354702.187500,0.000000,0.000000,0.229476,0.240284,
"[-2640.871389,-8952.653190,15.527762]",1589,3733,1.157754,2.295282,270.415039,48.221837,1923146.500000,1936105.000000,1568444.875000,1581403.000000,354702.187500,354702.187500,0.000000,0.000000,0.398908,0.391266,
"[-3388.396022,-8980.666183,19.842435]",1701,743,0.356727,0.989892,3.697319,3.924544,2115035.000000,2110720.750000,1760331.875000,1756017.625000,354702.187500,354702.187500,0.000000,0.000000,0.260699,0.262991,
"[-3064.291850,-8884.352604,22.123308]",1316,2040,2.011521,2.119978,272.539825,154.713122,2116470.750000,2117743.000000,1761769.750000,1763041.625000,354702.187500,354702.187500,0.000000,0.000000,0.252838,0.252838,
"[-2826.946736,-9059.358143,18.306076]",2016,2989,2.263436,4.941378,8.764345,21.263381,1347519.750000,1391111.375000,992816.625000,1036408.875000,354702.187500,354702.187500,0.000000,0.000000,0.596397,0.575655,
"[-2593.932859,-9331.787021,9.973158]",3106,3921,1.375904,4.871890,324.441956,34.637480,1540354.500000,1559147.125000,1185651.125000,1204444.375000,354702.187500,354702.187500,0.000000,0.000000,0.535917,0.536354,
"[-3209.808009,-8847.898721,20.823478]",1170,1458,1.585253,0.667620,151.605103,8.629207,2078109.125000,2082384.625000,1723408.000000,1727681.875000,354702.187500,354702.187500,0.000000,0.000000,0.268341,0.272489,
"[-2884.730148,-9207.124158,23.432090]",2607,2758,1.453766,1.350277,116.803848,130.656065,1514654.500000,1533586.750000,1159951.500000,1178883.750000,354702.187500,354702.187500,0.000000,0.000000,0.501310,0.495415,
"[-2734.916327,-9550.543945,8.894009]",3981,3357,1.010932,3.431457,342.227020,284.905822,2169667.750000,2171693.250000,1814965.375000,1816990.750000,354702.187500,354702.187500,0.000000,0.000000,0.174345,0.175437,
"[-3076.983384,-9541.161442,10.636505]",3943,1989,1.576883,2.892731,150.567917,175.204930,1955606.625000,1941201.625000,1600903.875000,1586498.500000,354702.187500,354702.187500,0.000000,0.000000,0.276638,0.278057,
"[-3313.153357,-9060.299757,21.504919]",2020,1044,0.805864,0.828747,2.020452,33.912761,1504983.000000,1513241.500000,1150280.500000,1158538.500000,354702.187500,354702.187500,0.000000,0.000000,0.540066,0.540830,
"[-3305.934627,-8837.036540,19.572746]",1127,1073,2.359676,1.811753,335.287842,123.456857,1917697.625000,1963652.875000,1562997.000000,1608951.250000,354702.187500,354702.187500,0.000000,0.000000,0.385590,0.352293,
"[-2671.190053,-9470.305049,4.796418]",3660,3612,0.278071,3.857381,341.524109,234.358314,1960236.750000,1996401.750000,1605535.000000,1641699.625000,354702.187500,354702.187500,0.000000,0.000000,0.396616,0.374236,
"[-3117.979053,-9373.688808,12.666531]",3273,1825,1.035769,1.572202,45.760822,107.498306,1414084.750000,1596302.375000,1059382.500000,1241599.500000,354702.187500,354702.187500,0.000000,0.000000,0.614083,0.533406,
"[-2941.069815,-8643.804059,19.405695]",354,2533,3.310834,1.540902,175.306015,246.394290,1917621.375000,1956229.750000,1562919.125000,1601527.250000,354702.187500,354702.187500,0.000000,0.000000,0.399672,0.383734,
"[-2582.852948,-9421.778340,9.016638]",3466,3966,1.691858,2.873866,168.273926,269.267542,1649915.375000,1638818.000000,1295213.750000,1284116.000000,354702.187500,354702.187500,0.000000,0.000000,0.546834,0.545087,
"[-3278.335577,-8811.074919,19.946531]",1023,1184,2.166327,1.328167,190.711044,239.614111,2164269.000000,2160383.750000,1809567.125000,1805680.625000,354702.187500,354702.187500,0.000000,0.000000,0.184170,0.201092,
"[-3304.457306,-8970.073034,21.641178]",1659,1079,0.095376,4.904390,16.337671,298.618038,1909382.625000,1908212.375000,1554679.875000,1553509.875000,354702.187500,354702.187500,0.000000,0.000000,0.381004,0.388646,
"[-3265.140411,-8960.017950,21.689231]",1619,1236,1.297256,0.374559,50.982571,299.061255,1262350.125000,1307760.500000,907648.500000,953059.562500,354702.187500,354702.187500,0.000000,0.000000,0.677948,0.656550,
"[-3356.029253,-8682.309313,11.132128]",508,873,2.870454,1.042046,204.443588,320.273875,1409101.375000,1422657.250000,1054398.875000,1067954.875000,354702.187500,354702.187500,0.000000,0.000000,0.617795,0.612882,
"[-3202.522129,-9112.929209,22.024168]",2230,1487,3.977350,4.804439,85.215538,127.927227,2095459.875000,2095215.375000,1740757.000000,1740513.000000,354702.187500,354702.187500,0.000000,0.000000,0.263865,0.267686,
"[-2797.769638,-9110.911466,17.420654]",2222,3106,0.295748,2.360647,350.803955,72.093727,1312707.250000,1343840.375000,958005.062500,989138.000000,354702.187500,354702.187500,0.000000,0.000000,0.681441,0.669105,
"[-2976.760557,-9390.032523,9.817875]",3339,2390,2.332805,2.611143,93.636703,86.061313,1687099.750000,1703153.500000,1332396.375000,1348450.875000,354702.187500,354702.187500,0.000000,0.000000,0.532969,0.525764,
"[-2760.131517,-9430.656407,10.212447]",3501,3256,2.050270,3.998616,320.451019,210.327527,1960036.125000,1971301.375000,1605334.750000,1616598.875000,354702.187500,354702.187500,0.000000,0.000000,0.343122,0.341048,
"[-3339.006481,-8722.361504,21.676937]",668,941,1.769285,3.921372,260.101471,143.535871,1299179.375000,1307533.000000,944478.125000,952831.500000,354702.187500,354702.187500,0.000000,0.000000,0.653057,0.650109,
"[-3001.774294,-9089.926944,18.639570]",2138,2290,0.475835,1.938973,159.238358,278.312857,1754308.875000,1758176.125000,1399605.875000,1403473.625000,354702.187500,354702.187500,0.000000,0.000000,0.434607,0.432205,
"[-3256.242907,-9520.042403,11.332033]",3859,1272,0.624761,0.987532,56.985374,60.981829,1957833.250000,2025216.250000,1603131.250000,1670514.375000,354702.187500,354702.187500,0.000000,0.000000,0.375218,0.349454,
"[-2776.549930,-9249.362236,15.211622]",2776,3191,3.061855,2.351888,338.665222,295.159747,1501690.250000,1520956.375000,1146986.875000,1166253.375000,354702.187500,354702.187500,0.000000,0.000000,0.550546,0.545415,
"[-3455.345542,-8818.977744,19.181676]",1054,476,1.799903,1.012881,184.068771,21.054267,2191067.250000,2171632.500000,1836365.625000,1816929.625000,354702.187500,354702.187500,0.000000,0.000000,0.135590,0.181004,
"[-2638.890435,-9449.858591,8.906578]",3578,3741,3.603763,3.952455,330.045532,130.674980,1794031.625000,1974747.375000,1439330.125000,1620046.125000,354702.187500,354702.187500,0.000000,0.000000,0.481769,0.370852,
"[-3101.862820,-8910.347854,22.343973]",1420,1889,2.059417,1.566436,359.434723,52.394541,2112113.500000,2112708.000000,1757411.125000,1758005.250000,354702.187500,354702.187500,0.000000,0.000000,0.276528,0.275109,
"[-3126.775831,-8831.016942,21.121662]",1103,1790,0.293314,2.357941,262.657867,342.006216,1921199.750000,1950787.000000,1566497.750000,1596084.625000,354702.187500,354702.187500,0.000000,0.000000,0.381114,0.363210,
"[-3239.253711,-9029.697328,21.590395]",1897,1340,0.545238,1.898091,287.857544,309.710902,1384005.000000,1407220.125000,1029302.500000,1052517.625000,354702.187500,354702.187500,0.000000,0.000000,0.567467,0.565175,
"[-2648.560175,-9217.212871,14.195246]",2647,3703,2.300634,2.267622,148.958572,177.477647,1304178.750000,1318635.750000,949477.000000,963934.000000,354702.187500,354702.187500,0.000000,0.000000,0.638755,0.637773,
"[-2563.882798,-9232.917634,10.941353]",2710,4041,1.445772,0.757470,63.796093,55.699021,1672162.625000,1723881.250000,1317459.250000,1369178.500000,354702.187500,354702.187500,0.000000,0.000000,0.486354,0.473035,
"[-3197.989438,-8843.762349,20.867429]",1154,1505,2.424312,2.625203,286.930420,103.816288,2067274.875000,2086882.250000,1712573.125000,1732179.000000,354702.187500,354702.187500,0.000000,0.000000,0.277838,0.271616,
"[-2813.348664,-9015.404984,18.762834]",1840,3044,3.433619,4.012702,63.247601,49.570419,1345533.125000,1382717.250000,990831.500000,1028015.500000,354702.187500,354702.187500,0.000000,0.000000,0.615284,0.599891,
"[-3043.441473,-9135.225264,18.645647]",2319,2123,1.854827,2.218526,176.060440,111.439211,1070279.625000,1092131.625000,715577.937500,737430.125000,354702.187500,354702.187500,0.000000,0.000000,0.731004,0.717358,
"[-3023.027577,-9410.008175,11.670868]",3419,2205,4.101684,2.579772,109.456184,113.153743,1082676.250000,1117267.500000,727973.875000,762565.375000,354702.187500,354702.187500,0.000000,0.000000,0.702729,0.691812,
"[-3279.913625,-8898.106882,21.608488]",1371,1177,1.990757,1.400019,127.569458,314.320436,1814850.000000,1809230.250000,1460147.250000,1454527.625000,354702.187500,354702.187500,0.000000,0.000000,0.441266,0.447598,
"[-3373.421355,-9089.287992,19.629568]",2136,803,0.186859,0.883793,139.078857,136.664195,1704758.875000,1720233.875000,1350056.250000,1365531.750000,354702.187500,354702.187500,0.000000,0.000000,0.523035,0.514410,
"[-3264.737505,-9127.826875,18.563381]",2290,1238,0.788978,0.954686,254.635605,160.233199,1995980.000000,2000657.500000,1641277.750000,1645955.125000,354702.187500,354702.187500,0.000000,0.000000,0.341703,0.336790,
"[-2646.176316,-9568.569112,8.721848]",4053,3712,0.349616,2.122467,304.989075,246.983762,2152292.000000,2156260.000000,1797589.625000,1801557.875000,354702.187500,354702.187500,0.000000,0.000000,0.177402,0.178821,
"[-3250.367197,-9516.309580,11.292786]",3844,1295,0.201606,0.259850,103.478821,229.843256,2039616.625000,2080782.375000,1684915.000000,1726080.375000,354702.187500,354702.187500,0.000000,0.000000,0.324017,0.307205,
"[-2598.364823,-9360.741627,10.115747]",3222,3903,4.146574,0.735064,178.320526,5.070326,1741220.500000,1750996.750000,1386517.875000,1396295.250000,354702.187500,354702.187500,0.000000,0.000000,0.508515,0.497926,
"[-2864.819884,-8910.146080,21.152618]",1419,2838,4.370192,3.219511,82.664894,355.162649,1422109.375000,1436788.125000,1067407.500000,1082086.375000,354702.187500,354702.187500,0.000000,0.000000,0.645742,0.638865,
"[-2876.000522,-8731.441345,20.748006]",704,2793,0.960942,3.176075,21.429977,321.162251,1973491.500000,1981326.625000,1618789.250000,1626623.875000,354702.187500,354702.187500,0.000000,0.000000,0.370087,0.366703,
"[-3157.363099,-8928.238505,21.755653]",1492,1667,0.743691,3.787521,122.994217,56.236749,1977840.125000,1980436.875000,1623139.375000,1625735.125000,354702.187500,354702.187500,0.000000,0.000000,0.347271,0.346070,
"[-2765.537171,-9239.677072,15.434615]",2737,3235,2.774142,1.055767,358.859314,335.190855,1615591.875000,1633101.500000,1260890.000000,1278400.250000,354702.187500,354702.187500,0.000000,0.000000,0.478493,0.469978,
"[-2606.926572,-9312.685724,11.019215]",3029,3869,4.936577,3.454143,311.419922,303.255585,1844326.250000,1848814.875000,1489624.000000,1494112.375000,354702.187500,354702.187500,0.000000,0.000000,0.439301,0.439956,
"[-2642.113682,-8826.477021,17.002201]",1084,3728,2.253943,4.271701,10.990292,272.766122,1951171.000000,1953421.125000,1596469.625000,1598719.375000,354702.187500,354702.187500,0.000000,0.000000,0.344978,0.354258,
"[-3227.166536,-9008.073853,21.759910]",1811,1388,1.815678,3.613954,171.512527,306.643014,1780333.750000,1777178.375000,1425632.500000,1422478.000000,354702.187500,354702.187500,0.000000,0.000000,0.475983,0.485480,
"[-3300.730427,-9425.881083,12.251522]",3482,1094,1.580623,3.804246,285.382080,206.582916,1507670.875000,1542885.500000,1152969.000000,1188183.875000,354702.187500,354702.187500,0.000000,0.000000,0.596725,0.583734,
"[-3184.995725,-9488.565619,39.499063]",3733,1557,0.781741,4.338052,296.966217,4.210484,2182263.500000,2184731.000000,1827561.625000,1830029.250000,354702.187500,354702.187500,0.000000,0.000000,0.093341,0.094978,
"[-3290.355601,-9259.047401,67.817514]",2815,1136,4.021675,3.933135,272.114410,296.969812,1950384.375000,2019068.000000,1595682.500000,1664366.000000,354702.187500,354702.187500,0.000000,0.000000,0.369214,0.328493,
"[-2608.638922,-9156.445191,14.158533]",2404,3862,0.947531,2.047635,233.894287,24.688621,1917744.875000,1905833.500000,1563042.625000,1551131.375000,354702.187500,354702.187500,0.000000,0.000000,0.352402,0.369323,
"[-3402.766330,-9203.223189,39.753145]",2591,686,0.947635,1.851141,308.689728,261.303709,2098021.000000,2101093.750000,1743319.000000,1746391.250000,354702.187500,354702.187500,0.000000,0.000000,0.220197,0.218668,
"[-2623.412136,-9445.016008,8.765343]",3559,3803,3.040257,2.951306,251.067612,259.588776,1543057.625000,1596200.625000,1188355.000000,1241498.125000,354702.187500,354702.187500,0.000000,0.000000,0.546179,0.510808,
