pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d,shadow2d,shadow3d
"[-3292.873763,-8858.794531,19.502746]",1214,1125,1.665604,4.386479,190.040634,81.813194,2710.392822,2710.392822,2066.102051,2066.102051,644.290710,644.290710,0.000000,0.000000,0.300000,0.300000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3365.027484,-8988.972556,19.745807]",1734,837,0.649003,0.848730,12.925922,245.089245,2253.182129,2253.182129,1608.891357,1608.891357,644.290710,644.290710,0.000000,0.000000,0.550000,0.550000,"1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,","1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,",
"[-2831.110096,-9452.683430,9.868279]",3589,2973,2.326457,1.493823,218.504791,18.599454,1763.538208,1561.957764,1119.247559,917.666992,644.290710,644.290710,0.000000,0.000000,0.700000,0.750000,"1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,","1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,",
"[-3195.706305,-9567.425725,10.837315]",4048,1514,0.538962,3.616008,92.812515,285.249373,2470.788086,2470.788086,1826.497314,1826.497314,644.290710,644.290710,0.000000,0.000000,0.400000,0.400000,"1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3267.289242,-8745.397398,28.099754]",760,1228,1.094853,2.494975,38.756702,10.081259,2836.251465,2782.871094,2191.960693,2138.580322,644.290710,644.290710,0.000000,0.000000,0.150000,0.250000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,",
"[-2570.933650,-8856.810418,14.869032]",1206,4013,3.127782,3.098378,283.683502,157.138593,2283.230957,2089.525635,1638.940186,1445.234985,644.290710,644.290710,0.000000,0.000000,0.450000,0.550000,"1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,","1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,",
"[-2901.450740,-8692.936091,20.372934]",550,2691,0.537171,1.867429,327.570831,0.875298,2429.162354,2534.020264,1784.871704,1889.729614,644.290710,644.290710,0.000000,0.000000,0.250000,0.200000,"1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,","1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,",
"[-3251.441612,-8977.135133,47.464784]",1687,1291,1.234915,2.892185,3.484944,281.467373,2823.140869,2823.140869,2178.850098,2178.850098,644.290710,644.290710,0.000000,0.000000,0.200000,0.200000,"1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,","1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,",
"[-3413.376184,-9427.360761,14.069213]",3488,643,4.548944,3.114637,1.124339,325.589207,2492.786865,2492.786865,1848.495972,1848.495972,644.290710,644.290710,0.000000,0.000000,0.450000,0.450000,"1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,","1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,",
"[-2735.554261,-9238.399168,14.888948]",2732,3355,3.384354,4.844547,338.258545,310.797340,1777.442749,1958.037476,1133.151978,1313.746704,644.290710,644.290710,0.000000,0.000000,0.700000,0.650000,"1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,","1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,",
